音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	168	601	0		0
4	1101	601	0	0		0
3	1201	889	1466	0		0
4	1201	1466	2332	0		0
2	1101	2332	0	0		0
1	1101	2620	0	0		0
3	1101	2908	0	0		0
4	1101	3197	0	0		0
1	1201	3485	4062	0		0
4	1101	4062	0	0		0
3	1101	4351	0	0		0
2	1201	4639	5072	0		0
1	1201	5072	5505	0		0
2	1101	5505	0	0		0
3	1101	5793	0	0		0
2	1101	6082	0	0		0
1	1201	6370	6947	0		0
4	1101	6947	0	0		0
3	1101	7235	0	0		0
4	1101	7524	0	0		0
2	1101	7812	0	0		0
3	1201	8101	8966	0		0
1	1101	8966	0	0		0
3	1201	9255	9687	0		0
4	1201	9687	10120	0		0
3	1101	10120	0	0		0
2	1101	10408	0	0		0
1	1101	10697	0	0		0
3	1101	10985	0	0		0
2	1101	11274	0	0		0
4	1101	11562	0	0		0
3	1101	11851	0	0		0
2	1101	12139	0	0		0
3	1101	12428	0	0		0
4	1201	12716	13582	0		0
1	1101	13582	0	0		0
3	1201	13870	14303	0		0
2	1201	14303	14735	0		0
1	1101	14735	0	0		0
3	1101	15024	0	0		0
2	1101	15312	0	0		0
4	1101	15601	0	0		0
3	1101	15889	0	0		0
1	1101	16178	0	0		0
3	1101	16466	0	0		0
2	1101	16755	0	0		0
4	1101	17043	0	0		0
3	1201	17332	18197	0		0
1	1101	18197	0	0		0
2	1201	18485	18918	0		0
3	1201	18918	19351	0		0
4	1101	19351	0	0		0
3	1101	19639	0	0		0
4	1101	19928	0	0		0
2	1101	20216	0	0		0
3	1101	20505	0	0		0
1	1101	20793	0	0	2	0
3	1101	21082	0	0		0
2	1101	21370	0	0		0
4	1101	21658	0	0		0
2	1101	21947	0	0		0
3	1101	22235	0	0		0
1	1101	22524	0	0		0
3	1101	22812	0	0		0
2	1201	23101	23678	0		0
4	1101	23678	0	0		0
3	1101	23966	0	0		0
4	1101	24255	0	0		0
2	1101	24543	0	0		0
3	1101	24832	0	0		0
2	1101	25120	0	0		0
3	1201	25408	25985	0		0
1	1101	25985	0	0		0
4	1101	26274	0	0		0
2	1101	26562	0	0		0
4	1101	26851	0	0		0
1	1101	27139	0	0		0
3	1101	27428	0	0		0
2	1201	27716	28293	0		0
4	1101	28293	0	0		0
3	1101	28582	0	0		0
2	1101	28870	0	0		0
3	1201	29158	29591	0		0
2	1101	29591	0	0		0
3	1101	29880	0	0		0
4	1201	30168	30745	0		0
1	1201	30745	31178	0		0
2	1101	31178	0	0		0
3	1101	31466	0	0		0
2	1101	31755	0	0		0
4	1101	32043	0	0		0
2	1201	32332	32908	0		0
1	1201	32908	33485	0		0
4	1101	33485	0	0		0
2	1101	33774	0	0		0
3	1101	34062	0	0		0
1	1101	34351	0	0		0
4	1201	34639	35216	0		0
1	1101	35216	0	0		0
3	1101	35505	0	0		0
2	1101	35793	0	0		0
3	1101	36082	0	0		0
1	1101	36370	0	0		0
3	1101	36658	0	0		0
2	1201	36947	37524	0		0
4	1101	37524	0	0		0
3	1101	37812	0	0		0
2	1101	38173	0	0		0
3	1101	38461	0	0		0
1	1101	38750	0	0		0
4	1101	39038	0	0		0
2	1201	39327	39904	0	3	0
1	1101	39904	0	0		0
3	1101	40192	0	0		0
2	1101	40481	0	0		0
4	1101	40769	0	0		0
3	1101	41058	0	0		0
2	1101	41346	0	0		0
4	1201	41634	42211	0		0
3	1101	42211	0	0		0
2	1101	42500	0	0		0
3	1101	42788	0	0		0
1	1101	43077	0	0		0
3	1101	43365	0	0		0
2	1101	43654	0	0		0
4	1201	43942	44519	0		0
2	1101	44519	0	0		0
3	1101	44808	0	0		0
1	1101	45096	0	0		0
4	1101	45384	0	0		0
2	1101	45673	0	0		0
3	1101	45961	0	0		0
1	1201	46250	47440	0		0
4	1201	47440	48125	0		0
3	1101	48125	0	0		0
2	1101	48377	0	0		0
1	1201	48666	49387	0		0
2	1201	49387	49747	0		0
3	1101	49747	0	0		0
4	1101	50036	0	0		0
2	1101	50324	0	0		0
3	1101	50613	0	0		0
1	1101	50901	0	0		0
3	1101	51190	0	0		0
2	1201	51478	52055	0		0
4	1101	52055	0	0		0
3	1101	52344	0	0		0
4	1101	52632	0	0		0
2	1101	52920	0	0		0
3	1101	53209	0	0		0
1	1101	53497	0	0		0
3	1101	53786	0	0		0
4	1101	54074	0	0		0
2	1101	54363	0	0		0
3	1101	54651	0	0		0
1	1101	54940	0	0		0
4	1101	55228	0	0		0
2	1201	55517	56670	0		0
3	1201	56670	57175	0		0
4	1101	57175	0	0		0
1	1101	57464	0	0		0
3	1101	57716	0	0		0
2	1201	58005	58726	0	1	0
4	1101	58726	0	0		0
3	1101	59014	0	0		0
4	1101	59303	0	0		0
2	1101	59591	0	0		0
3	1101	59880	0	0		0
2	1101	60168	0	0		0
1	1101	60457	0	0		0
2	1201	60745	61286	0		0
3	1201	61286	62007	0		0
1	1101	62007	0	0		0
2	1101	62332	0	0		0
3	1201	62620	63341	0		0
4	1101	63341	0	0		0
3	1101	63774	0	0		0
2	1201	64062	65036	0		0
3	1101	65036	0	0		0
4	1101	65324	0	0		0
3	1101	65613	0	0		0
4	1101	65901	0	0		0
3	1101	66226	0	0		0
2	1101	66514	0	0		0
3	1101	66767	0	0		0
2	1101	67019	0	0		0
