音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	313	1073	0		0
3	1201	1073	1453	0		0
4	1201	1453	1832	0		0
2	1101	1832	0	0		0
3	1101	2212	0	0		0
1	1201	2592	3351	0		0
2	1101	3351	0	0		0
3	1101	3731	0	0		0
2	1101	4111	0	0		0
3	1101	4491	0	0		0
1	1101	4870	0	0		0
4	1101	5250	0	0		0
2	1101	5630	0	0		0
3	1101	6010	0	0		0
1	1101	6389	0	0		0
3	1101	6769	0	0		0
2	1101	7149	0	0		0
4	1101	7529	0	0		0
1	1101	7908	0	0		0
3	1101	8288	0	0		0
2	1101	8668	0	0		0
4	1101	9048	0	0		0
1	1201	9427	9807	0		0
3	1201	9807	10187	0		0
2	1201	10187	10567	0		0
4	1201	10567	10946	0		0
1	1101	10946	0	0		0
2	1101	11136	0	0		0
3	1101	11326	0	0		0
1	1101	11516	0	0		0
2	1101	11706	0	0		0
4	1101	11896	0	0		0
3	1101	12086	0	0		0
1	1101	12275	0	0		0
4	1201	12465	13225	0		0
3	1101	13225	0	0		0
1	1101	13225	0	0		0
2	1101	13605	0	0		0
4	1101	13605	0	0		0
3	1101	13984	0	0		0
1	1101	14269	0	0		0
3	1101	14554	0	0		0
2	1201	14744	15503	0		0
4	1201	15503	16263	0		0
1	1101	16263	0	0		0
3	1101	16263	0	0		0
2	1101	16643	0	0		0
4	1101	16643	0	0		0
3	1101	17022	0	0		0
2	1101	17307	0	0		0
1	1101	17592	0	0		0
3	1201	17782	18351	0		0
2	1101	18351	0	0		0
4	1101	18541	0	0		0
2	1101	18921	0	0		0
3	1101	19301	0	0		0
1	1101	19681	0	0		0
3	1101	20060	0	0		0
2	1101	20440	0	0		0
4	1101	20820	0	0		0
3	1101	21200	0	0		0
1	1101	21579	0	0		0
3	1101	21959	0	0		0
2	1101	22339	0	0		0
3	1101	22719	0	0		0
1	1101	23098	0	0		0
4	1101	23478	0	0		0
2	1101	23858	0	0		0
3	1101	24237	0	0		0
