音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	992	0	0		0
4	1101	1318	0	0		0
2	1101	1644	0	0		0
1	1101	2011	0	0		0
3	1201	2337	2948	0		0
1	1201	2948	3560	0		0
2	1201	3560	4212	0		0
3	1101	4212	0	0		0
4	1101	4579	0	0		0
3	1201	4946	5679	0		0
2	1101	5679	0	0		0
1	1101	6005	0	0		0
2	1201	6332	6943	0		0
3	1101	6943	0	0		0
2	1101	7310	0	0		0
3	1201	7554	8288	0		0
4	1101	8288	0	0		0
3	1101	8614	0	0		0
2	1101	8899	0	0		0
3	1101	9226	0	0		0
2	1101	9511	0	0		0
3	1101	9837	0	0		0
1	1201	10204	10815	0		0
2	1201	10815	11508	0		0
1	1101	11508	0	0		0
3	1101	11508	0	0		0
2	1101	11793	0	0		0
3	1201	12120	12731	0		0
4	1101	12731	0	0		0
2	1101	12731	0	0		0
3	1101	13057	0	0		0
2	1201	13383	13995	0		0
1	1101	13995	0	0		0
2	1101	14321	0	0		0
3	1101	14647	0	0		0
2	1101	15014	0	0		0
3	1101	15299	0	0		0
4	1201	15625	16277	0		0
3	1201	16277	16970	0		0
2	1101	16970	0	0		0
1	1101	17296	0	0		0
2	1101	17582	0	0		0
1	1101	17908	0	0		0
3	1201	18193	18886	0		0
4	1201	18886	19497	0		0
2	1101	19497	0	0		0
3	1101	19823	0	0		0
2	1101	20109	0	0		0
1	1101	20435	0	0		0
3	1201	20720	21413	0		0
4	1101	21413	0	0		0
2	1101	21413	0	0		0
1	1101	21739	0	0		0
3	1101	21739	0	0		0
2	1201	23125	24552	0	2	0
4	1201	23125	24552	0	2	0
1	1101	24552	0	0		0
3	1101	24918	0	0		0
2	1101	25245	0	0		0
3	1101	25571	0	0		0
2	1101	25856	0	0		0
1	1101	26182	0	0		0
2	1101	26467	0	0		0
3	1101	26834	0	0		0
1	1201	27160	27853	0		0
3	1201	27853	28505	0		0
2	1201	28505	29932	0		0
4	1201	28505	29932	0		0
1	1101	29932	0	0		0
3	1101	30258	0	0		0
2	1101	30584	0	0		0
4	1101	30870	0	0		0
1	1101	31196	0	0		0
3	1101	31522	0	0		0
2	1101	31929	0	0		0
4	1101	32174	0	0		0
1	1101	32500	0	0		0
4	1101	32826	0	0		0
1	1101	33152	0	0		0
4	1101	33478	0	0		0
1	1101	33804	0	0		0
4	1201	34130	35149	0		0
3	1101	35149	0	0		0
2	1101	35476	0	0		0
1	1101	35761	0	0		0
2	1101	36087	0	0		0
3	1101	36413	0	0		0
1	1101	36739	0	0		0
4	1101	37024	0	0		0
3	1101	37351	0	0		0
2	1101	37677	0	0		0
4	1101	38003	0	0		0
3	1101	38288	0	0		0
1	1101	38614	0	0		0
2	1101	38981	0	0		0
3	1101	39307	0	0		0
2	1101	39592	0	0		0
4	1101	39918	0	0		0
1	1101	40245	0	0		0
3	1101	40530	0	0		0
2	1101	40856	0	0		0
4	1101	41223	0	0		0
3	1101	41549	0	0		0
2	1101	41875	0	0		0
4	1101	42201	0	0		0
3	1101	42486	0	0		0
1	1101	42772	0	0		0
2	1101	43098	0	0		0
3	1201	43383	44035	0		0
4	1101	44035	0	0		0
3	1101	44361	0	0		0
2	1201	44688	45340	0		0
1	1201	45340	46033	0		0
2	1201	46033	46685	0		0
3	1201	46685	47296	0		0
4	1201	47296	47989	0		0
3	1201	47989	48641	0		0
2	1101	48641	0	0		0
3	1101	48967	0	0		0
1	1201	49253	49905	0		0
2	1101	49905	0	0		0
4	1101	50190	0	0		0
3	1201	50557	51168	0		0
4	1201	51168	51821	0		0
3	1201	51821	52432	0		0
2	1201	52432	53043	0		0
1	1101	53043	0	0		0
2	1101	53451	0	0		0
3	1201	53777	54552	0		0
2	1101	54552	0	0		0
4	1101	54878	0	0		0
3	1101	55204	0	0		0
4	1101	55530	0	0		0
2	1201	55978	57242	0		0
1	1101	57242	0	0	3	0
3	1101	57242	0	0	3	0
2	1101	57568	0	0		0
3	1101	57894	0	0		0
2	1101	58220	0	0		0
1	1101	58628	0	0		0
2	1201	58954	60217	0		0
3	1101	60217	0	0		0
4	1201	60503	61196	0		0
3	1201	61196	61970	0		0
2	1201	61970	63274	0		0
1	1101	63274	0	0		0
2	1101	63601	0	0		0
3	1101	63927	0	0		0
4	1101	64253	0	0		0
2	1101	64579	0	0		0
4	1201	64986	65761	0		0
3	1101	65761	0	0		0
2	1101	66087	0	0		0
1	1101	66495	0	0		0
3	1101	66495	0	0		0
2	1101	67188	0	0		0
4	1101	67188	0	0		0
