音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	147	0	0		0
3	1101	547	0	0		0
2	1101	947	0	0		0
4	1101	1339	0	0		0
3	1101	1739	0	0		0
1	1201	2139	2539	0		0
3	1201	2539	2939	0		0
2	1201	2939	3339	0		0
4	1201	3339	4139	0	2	0
3	1101	4139	0	0		0
2	1101	4539	0	0		0
1	1201	4939	5739	0		0
2	1101	5739	0	0		0
3	1101	6139	0	0		0
2	1101	6539	0	0		0
4	1101	6739	0	0		0
2	1101	6939	0	0		0
4	1101	7139	0	0		0
1	1101	7339	0	0		0
3	1101	7539	0	0		0
2	1201	7739	8539	0		0
4	1201	8539	8939	0		0
3	1101	8939	0	0		0
4	1101	9139	0	0		0
1	1101	9339	0	0		0
2	1101	9539	0	0		0
4	1201	9739	10139	0		0
3	1201	10139	10739	0		0
4	1101	10739	0	0		0
3	1101	10939	0	0		0
2	1101	11139	0	0		0
1	1201	11339	11739	0		0
2	1201	11739	12339	0		0
4	1101	12339	0	0		0
3	1101	12539	0	0		0
4	1101	12739	0	0		0
2	1101	12939	0	0		0
1	1101	13139	0	0		0
3	1101	13339	0	0		0
4	1101	13539	0	0		0
2	1101	13739	0	0		0
3	1101	13939	0	0		0
2	1101	14139	0	0		0
1	1101	14339	0	0		0
2	1201	14539	14939	0		0
3	1201	14939	16139	0		0
2	1101	16139	0	0		0
4	1101	16139	0	0		0
3	1101	16339	0	0		0
2	1201	16539	16939	0		0
4	1101	16939	0	0		0
1	1201	17139	18139	0		0
2	1101	18139	0	0		0
3	1101	18339	0	0		0
4	1201	18539	18939	0		0
3	1201	18939	19739	0		0
1	1101	19739	0	0		0
2	1101	19939	0	0		0
1	1201	20139	20539	0		0
4	1201	20539	21339	0		0
3	1101	21339	0	0		0
2	1101	21539	0	0		0
3	1101	21739	0	0		0
1	1101	21939	0	0		0
3	1101	22139	0	0		0
2	1101	22339	0	0		0
3	1101	22539	0	0		0
1	1101	22539	0	0		0
2	1101	23139	0	0		0
3	1101	23339	0	0		0
2	1101	23539	0	0		0
3	1201	23739	24139	0		0
4	1201	24139	24539	0	3	0
3	1201	24539	24939	0		0
1	1101	24939	0	0		0
2	1101	25139	0	0		0
1	1201	25339	25739	0		0
3	1201	25739	26139	0		0
4	1201	26139	26539	0		0
2	1101	26539	0	0		0
3	1101	26739	0	0		0
2	1101	26939	0	0		0
1	1101	27139	0	0		0
3	1101	27339	0	0		0
4	1101	27539	0	0		0
3	1101	27739	0	0		0
1	1101	27939	0	0		0
3	1201	28139	28739	0		0
2	1101	28739	0	0		0
4	1201	28939	29539	0		0
1	1101	29539	0	0		0
3	1101	29739	0	0		0
1	1101	29939	0	0		0
4	1101	30139	0	0		0
3	1101	30339	0	0		0
4	1201	30539	30939	0		0
3	1201	30939	31339	0		0
1	1101	31339	0	0		0
2	1101	31539	0	0		0
1	1101	31739	0	0		0
3	1101	31939	0	0		0
4	1201	32139	32539	0		0
3	1201	32539	32939	0		0
1	1101	32939	0	0		0
3	1101	33139	0	0		0
2	1101	33339	0	0		0
3	1101	33539	0	0		0
2	1101	33939	0	0		0
3	1101	34139	0	0		0
1	1201	34339	35139	0		0
4	1101	35139	0	0		0
3	1201	35339	35939	0		0
2	1101	35939	0	0		0
4	1201	36139	36739	0		0
2	1101	36739	0	0		0
1	1201	36939	37539	0		0
2	1101	37539	0	0		0
3	1101	37739	0	0		0
2	1101	37939	0	0		0
4	1101	38139	0	0		0
1	1101	38339	0	0		0
3	1201	38539	38939	0	1	0
2	1101	38939	0	0		0
3	1201	39139	39539	0		0
1	1101	39539	0	0		0
2	1101	39739	0	0		0
1	1101	39939	0	0		0
4	1201	40139	40539	0		0
3	1201	40539	40939	0		0
2	1101	40939	0	0		0
1	1101	41139	0	0		0
3	1101	41339	0	0		0
2	1101	41539	0	0		0
3	1101	41739	0	0		0
4	1101	41939	0	0		0
3	1101	42139	0	0		0
2	1201	42339	42739	0		0
1	1101	42739	0	0		0
4	1201	42939	43539	0		0
2	1101	43539	0	0		0
3	1101	43939	0	0		0
1	1101	44139	0	0		0
3	1101	44339	0	0		0
2	1101	44539	0	0		0
3	1101	44739	0	0		0
2	1101	44939	0	0		0
4	1101	44939	0	0		0
3	1101	45139	0	0		0
2	1101	45339	0	0		0
4	1101	45539	0	0		0
3	1101	45739	0	0		0
1	1101	45939	0	0		0
2	1101	46139	0	0		0
1	1101	46339	0	0		0
3	1201	46539	46939	0		0
2	1201	46939	47339	0		0
4	1101	47339	0	0		0
3	1101	47539	0	0		0
2	1101	47739	0	0		0
4	1101	47939	0	0		0
1	1101	48139	0	0		0
3	1101	48339	0	0		0
1	1101	48539	0	0		0
3	1101	48739	0	0		0
1	1201	48939	49339	0		0
3	1101	49339	0	0		0
2	1101	49539	0	0		0
4	1101	49739	0	0		0
2	1201	49939	50339	0		0
3	1101	50339	0	0		0
1	1101	50539	0	0		0
3	1101	50739	0	0		0
1	1101	50939	0	0		0
3	1101	51139	0	0		0
2	1101	51339	0	0		0
4	1101	51339	0	0		0
3	1101	51739	0	0		0
2	1201	51939	52339	0		0
4	1101	52339	0	0		0
3	1101	52539	0	0		0
2	1101	52739	0	0		0
1	1201	52939	53339	0		0
2	1201	53339	53739	0		0
4	1101	53739	0	0		0
3	1101	53939	0	0		0
2	1101	54139	0	0		0
3	1101	54339	0	0		0
1	1101	54539	0	0		0
4	1101	54739	0	0		0
3	1101	54939	0	0		0
2	1101	55139	0	0		0
1	1101	55339	0	0		0
3	1101	55539	0	0		0
2	1101	55739	0	0		0
3	1201	55939	56739	0		0
2	1101	56739	0	0		0
3	1101	56939	0	0		0
1	1101	57139	0	0		0
2	1101	57339	0	0		0
3	1101	57539	0	0		0
2	1101	57739	0	0		0
4	1101	57739	0	0		0
3	1101	57939	0	0		0
2	1101	58139	0	0		0
4	1101	58339	0	0		0
3	1101	58539	0	0		0
1	1101	58739	0	0		0
3	1101	58939	0	0		0
1	1101	59139	0	0		0
3	1201	59339	59739	0		0
4	1101	59739	0	0		0
2	1101	59939	0	0		0
4	1101	60139	0	0		0
3	1101	60339	0	0		0
2	1101	60539	0	0		0
3	1101	60739	0	0		0
1	1101	60939	0	0		0
4	1101	61139	0	0		0
2	1101	61339	0	0		0
3	1101	61539	0	0		0
1	1201	61739	62139	0		0
3	1101	62139	0	0		0
2	1201	62339	62939	0		0
4	1201	62939	63339	0		0
2	1201	63339	63739	0		0
4	1201	63739	64139	0		0
1	1201	64139	64939	0	2	0
3	1101	64939	0	0		0
2	1101	65139	0	0		0
4	1101	65339	0	0		0
3	1101	65539	0	0		0
2	1201	65739	66539	0		0
1	1101	66539	0	0		0
3	1101	66739	0	0		0
1	1101	66939	0	0		0
3	1101	67139	0	0		0
2	1201	67339	68139	0		0
4	1201	68139	68939	0		0
3	1201	68939	69739	0		0
1	1201	69739	70139	0		0
3	1101	70139	0	0		0
2	1101	70539	0	0		0
4	1101	70539	0	0		0
3	1101	70939	0	0		0
2	1101	71339	0	0		0
3	1101	71739	0	0		0
1	1101	72139	0	0		0
3	1101	72539	0	0		0
2	1101	72939	0	0		0
4	1101	73339	0	0		0
3	1101	73739	0	0		0
1	1101	73939	0	0		0
2	1101	74139	0	0		0
3	1101	74339	0	0		0
