音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	310	0	0		0
3	1101	663	0	0		0
2	1101	1016	0	0		0
1	1101	1369	0	0		0
3	1101	1369	0	0		0
2	1101	1722	0	0		0
3	1101	2075	0	0		0
2	1101	2427	0	0		0
1	1101	2780	0	0		0
3	1101	3133	0	0		0
2	1101	3486	0	0		0
3	1101	3839	0	0		0
1	1101	4192	0	0		0
4	1101	4545	0	0		0
2	1101	4898	0	0		0
3	1101	5251	0	0		0
1	1201	5604	5957	0		0
2	1201	5957	6310	0		0
3	1201	6310	6663	0		0
4	1201	6663	7016	0		0
1	1101	7016	0	0		0
3	1101	7016	0	0		0
4	1101	7369	0	0		0
2	1101	7722	0	0		0
4	1101	8075	0	0		0
1	1101	8427	0	0		0
3	1101	8780	0	0		0
4	1101	9133	0	0		0
2	1101	9486	0	0		0
4	1101	9839	0	0		0
3	1101	10192	0	0		0
1	1101	10545	0	0		0
3	1101	10898	0	0		0
1	1201	11251	11604	0		0
4	1201	11604	11957	0		0
1	1201	11957	12310	0		0
4	1201	12310	12663	0		0
1	1201	12663	13016	0		0
2	1201	13016	13369	0		0
3	1201	13369	13722	0		0
4	1201	13722	14075	0		0
1	1101	14075	0	0		0
3	1101	14427	0	0		0
2	1101	14780	0	0		0
4	1101	15133	0	0		0
1	1201	15486	15839	0		0
2	1201	15839	16192	0		0
3	1201	16192	16545	0		0
4	1201	16545	16898	0		0
1	1101	16898	0	0		0
3	1101	17251	0	0		0
2	1101	17604	0	0		0
4	1101	17957	0	0		0
1	1201	18310	18663	0		0
2	1201	18663	19016	0		0
3	1201	19016	19369	0		0
4	1201	19369	19722	0		0
3	1101	19722	0	0		0
1	1101	20075	0	0		0
3	1101	20427	0	0		0
2	1101	20780	0	0		0
4	1201	21133	21486	0		0
3	1201	21486	21839	0		0
2	1201	21839	22192	0		0
1	1201	22192	22545	0		0
4	1101	22545	0	0		0
2	1101	22898	0	0		0
3	1101	23251	0	0		0
2	1101	23604	0	0		0
3	1101	23957	0	0		0
1	1101	24310	0	0		0
3	1101	24663	0	0		0
2	1101	25016	0	0		0
4	1101	25369	0	0		0
3	1101	25722	0	0		0
1	1101	26075	0	0		0
3	1101	26427	0	0		0
2	1101	26780	0	0		0
4	1101	27133	0	0		0
1	1201	27486	28192	0		0
3	1201	27486	28192	0		0
2	1201	28192	28898	0		0
4	1201	28192	28898	0		0
1	1101	28898	0	0	2	0
3	1101	28898	0	0	2	0
2	1101	29251	0	0		0
4	1101	29604	0	0		0
3	1101	29957	0	0		0
2	1101	30310	0	0		0
3	1101	30663	0	0		0
1	1101	31016	0	0		0
3	1101	31369	0	0		0
2	1101	31722	0	0		0
4	1101	32075	0	0		0
3	1101	32427	0	0		0
2	1101	32780	0	0		0
1	1101	33133	0	0		0
3	1101	33486	0	0		0
2	1101	33839	0	0		0
4	1101	34192	0	0		0
3	1201	34545	35251	0		0
1	1201	34545	35251	0		0
2	1101	35251	0	0		0
4	1101	35604	0	0		0
2	1101	35957	0	0		0
3	1101	36310	0	0		0
1	1101	36663	0	0		0
3	1101	37016	0	0		0
2	1101	37369	0	0		0
3	1101	37722	0	0		0
1	1101	38075	0	0		0
2	1101	38427	0	0		0
3	1101	38780	0	0		0
4	1101	39133	0	0		0
3	1101	39486	0	0		0
2	1101	39839	0	0		0
4	1101	39839	0	0		0
1	1101	40192	0	0		0
3	1101	40192	0	0		0
2	1101	40545	0	0		0
3	1101	40898	0	0		0
1	1101	41251	0	0		0
3	1101	41604	0	0		0
2	1101	41957	0	0		0
4	1101	42310	0	0		0
3	1101	42663	0	0		0
2	1101	43016	0	0		0
3	1101	43369	0	0		0
1	1101	43722	0	0		0
3	1101	44075	0	0		0
2	1101	44427	0	0		0
4	1101	44780	0	0		0
3	1101	45133	0	0		0
2	1101	45486	0	0		0
1	1101	45839	0	0		0
3	1101	45839	0	0		0
4	1101	46192	0	0		0
2	1101	46545	0	0		0
3	1101	46898	0	0		0
1	1101	47251	0	0		0
4	1101	47604	0	0		0
2	1101	47957	0	0		0
3	1101	48310	0	0		0
1	1101	48663	0	0		0
4	1101	49016	0	0		0
2	1101	49369	0	0		0
3	1101	49722	0	0		0
1	1101	50075	0	0		0
4	1101	50427	0	0		0
2	1101	50780	0	0		0
3	1101	51133	0	0		0
1	1101	51133	0	0		0
2	1101	51486	0	0	3	0
4	1101	51486	0	0	3	0
3	1101	51839	0	0		0
2	1101	52192	0	0		0
4	1101	52545	0	0		0
1	1101	52898	0	0		0
3	1101	53251	0	0		0
2	1101	53604	0	0		0
4	1101	53957	0	0		0
1	1101	54310	0	0		0
2	1101	54663	0	0		0
4	1101	55016	0	0		0
3	1101	55369	0	0		0
1	1201	55722	56075	0		0
2	1201	56075	56427	0		0
3	1201	56427	56780	0		0
4	1201	56780	57133	0		0
3	1101	57133	0	0		0
2	1101	57486	0	0		0
3	1101	57839	0	0		0
1	1101	58192	0	0		0
4	1101	58545	0	0		0
2	1101	58898	0	0		0
3	1101	59251	0	0		0
1	1101	59604	0	0		0
3	1101	59957	0	0		0
4	1101	60310	0	0		0
2	1101	60663	0	0		0
3	1101	61016	0	0		0
1	1101	61369	0	0		0
2	1101	61722	0	0		0
4	1101	62075	0	0		0
3	1101	62427	0	0		0
2	1101	62780	0	0		0
1	1101	63133	0	0		0
2	1101	63486	0	0		0
3	1101	63839	0	0		0
4	1101	64192	0	0		0
3	1101	64545	0	0		0
2	1101	64898	0	0		0
1	1101	65251	0	0		0
4	1201	65604	65957	0		0
2	1201	65957	66310	0		0
3	1201	66310	66663	0		0
1	1201	66663	67016	0		0
4	1201	67016	67369	0		0
3	1201	67369	67722	0		0
2	1101	67722	0	0	1	0
4	1101	67722	0	0	1	0
3	1101	68075	0	0		0
1	1101	68427	0	0		0
3	1101	68780	0	0		0
4	1201	69133	69486	0		0
3	1201	69486	69839	0		0
2	1101	69839	0	0		0
3	1101	70192	0	0		0
1	1201	70545	70898	0		0
4	1201	70898	71251	0		0
2	1101	71251	0	0		0
3	1101	71604	0	0		0
1	1201	71957	72310	0		0
2	1201	72310	72663	0		0
3	1201	72663	73016	0		0
4	1201	73016	73369	0		0
1	1101	73369	0	0		0
3	1101	73369	0	0		0
2	1101	73722	0	0		0
4	1101	74075	0	0		0
3	1101	74427	0	0		0
1	1201	74780	75133	0		0
2	1201	75133	75486	0		0
4	1101	75486	0	0		0
3	1101	75839	0	0		0
4	1201	76192	76545	0		0
3	1201	76545	76898	0		0
1	1101	76898	0	0		0
4	1101	77251	0	0		0
2	1101	77604	0	0		0
3	1101	77957	0	0		0
1	1101	78310	0	0		0
4	1101	78663	0	0		0
2	1101	79016	0	0		0
3	1101	79369	0	0		0
1	1101	79722	0	0		0
4	1101	80075	0	0		0
3	1101	80427	0	0		0
2	1101	80780	0	0		0
1	1101	81133	0	0		0
4	1101	81486	0	0		0
2	1101	81839	0	0		0
3	1101	82192	0	0		0
4	1101	82545	0	0		0
3	1101	82898	0	0		0
2	1101	83251	0	0		0
3	1101	83604	0	0		0
1	1101	83957	0	0		0
3	1101	84310	0	0		0
2	1101	84663	0	0		0
4	1101	85016	0	0		0
3	1101	85369	0	0		0
4	1101	85722	0	0		0
1	1101	86075	0	0		0
4	1101	86427	0	0		0
2	1101	86780	0	0		0
4	1101	87133	0	0		0
3	1101	87486	0	0		0
1	1101	87839	0	0		0
3	1101	88192	0	0		0
2	1101	88545	0	0		0
4	1201	88898	89251	0		0
1	1101	89251	0	0		0
3	1101	89604	0	0		0
2	1101	89957	0	0		0
4	1101	90310	0	0		0
2	1101	90663	0	0		0
4	1101	91016	0	0		0
3	1101	91369	0	0		0
1	1101	91722	0	0		0
3	1101	92075	0	0		0
2	1101	92427	0	0		0
4	1101	92780	0	0		0
1	1101	93133	0	0		0
3	1101	93486	0	0		0
2	1101	93839	0	0		0
4	1101	94192	0	0		0
1	1201	94545	95251	0		0
2	1201	95251	95957	0		0
1	1101	95957	0	0		0
3	1101	95957	0	0		0
4	1101	96663	0	0		0
2	1101	96663	0	0		0
1	1101	97369	0	0		0
3	1101	97369	0	0		0
2	1101	98075	0	0		0
4	1101	98075	0	0		0
1	1201	98780	101604	0		0
3	1201	98780	101604	0		0
2	1101	101604	0	0		0
4	1101	101604	0	0		0
