音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	719	1381	0		0
3	1101	1381	0	0		0
4	1201	1602	2043	0		0
3	1201	2043	2484	0		0
2	1201	2484	2925	0		0
1	1101	2925	0	0		0
2	1101	3146	0	0		0
3	1201	3366	3807	0		0
4	1201	3807	4249	0		0
3	1201	4249	4690	0		0
1	1101	4690	0	0		0
2	1101	4910	0	0		0
3	1201	5131	5572	0		0
4	1201	5572	6013	0		0
3	1201	6013	6454	0		0
2	1101	6454	0	0		0
1	1101	6675	0	0		0
2	1201	6896	7337	0		0
3	1201	7337	7778	0		0
2	1201	7778	8219	0	2	0
4	1201	7778	8219	0	2	0
3	1201	8219	8660	0		0
2	1201	8660	9102	0		0
3	1101	9102	0	0		0
2	1101	9322	0	0		0
3	1101	9543	0	0		0
1	1101	9763	0	0		0
3	1101	9984	0	0		0
2	1101	10204	0	0		0
1	1201	10425	10866	0		0
2	1201	10866	11307	0		0
3	1201	11307	11749	0		0
2	1201	11749	12190	0		0
3	1201	12190	12631	0		0
4	1101	12631	0	0		0
3	1101	12852	0	0		0
4	1101	13072	0	0		0
2	1101	13293	0	0		0
3	1101	13513	0	0		0
1	1101	13734	0	0		0
3	1201	13954	14396	0		0
2	1101	14396	0	0		0
1	1101	14616	0	0		0
3	1201	14837	15278	0		0
2	1201	15278	15719	0		0
4	1201	15719	16160	0		0
1	1201	16160	16602	0		0
3	1101	16602	0	0		0
2	1101	16822	0	0		0
3	1201	17043	17484	0		0
4	1201	17484	17925	0		0
2	1101	17925	0	0		0
1	1101	18146	0	0		0
2	1101	18366	0	0		0
4	1101	18366	0	0		0
3	1101	18587	0	0		0
2	1101	18807	0	0		0
4	1101	19028	0	0		0
2	1201	19249	19690	0		0
1	1201	19690	20131	0		0
2	1101	20131	0	0		0
4	1101	20131	0	0		0
3	1101	20352	0	0		0
4	1101	20572	0	0		0
2	1101	20793	0	0		0
3	1201	21013	21454	0		0
2	1201	21454	21896	0		0
1	1101	21896	0	0	3	0
3	1101	21896	0	0	3	0
2	1101	22116	0	0		0
4	1101	22337	0	0		0
3	1101	22557	0	0		0
2	1101	22778	0	0		0
1	1101	22999	0	0		0
3	1201	23219	24102	0		0
2	1101	24102	0	0		0
3	1101	24322	0	0		0
2	1101	24543	0	0		0
3	1101	24763	0	0		0
1	1201	24984	25425	0		0
3	1101	25425	0	0		0
4	1101	25646	0	0		0
2	1101	25866	0	0		0
3	1101	26087	0	0		0
1	1101	26307	0	0		0
3	1101	26528	0	0		0
2	1201	26749	27190	0		0
3	1101	27190	0	0		0
1	1101	27190	0	0		0
2	1101	27410	0	0		0
4	1101	27631	0	0		0
2	1101	27852	0	0		0
3	1101	28072	0	0		0
1	1101	28293	0	0		0
3	1101	28513	0	0		0
2	1101	28734	0	0		0
3	1101	28954	0	0		0
1	1101	28954	0	0		0
2	1101	29175	0	0		0
3	1101	29396	0	0		0
2	1101	29616	0	0		0
4	1101	29837	0	0		0
2	1101	30057	0	0		0
3	1101	30278	0	0		0
2	1101	30499	0	0		0
1	1101	30719	0	0		0
3	1101	30940	0	0		0
2	1101	31160	0	0		0
1	1101	31381	0	0		0
2	1101	31602	0	0		0
4	1101	31822	0	0		0
3	1201	32043	32704	0		0
2	1101	32704	0	0		0
1	1101	32925	0	0		0
3	1101	33146	0	0		0
2	1101	33366	0	0		0
4	1101	33587	0	0		0
3	1101	33807	0	0		0
2	1201	34028	34469	0		0
1	1101	34469	0	0		0
3	1101	34690	0	0		0
2	1101	34910	0	0		0
4	1101	35131	0	0		0
3	1101	35352	0	0		0
2	1101	35572	0	0		0
1	1101	35793	0	0		0
2	1201	36013	36896	0	1	0
4	1201	36013	36896	0	1	0
3	1101	36896	0	0		0
2	1101	37116	0	0		0
3	1101	37337	0	0		0
1	1101	37557	0	0		0
3	1101	37778	0	0		0
2	1101	37999	0	0		0
3	1101	38219	0	0		0
2	1101	38440	0	0		0
1	1101	38660	0	0		0
2	1101	38881	0	0		0
3	1101	39102	0	0		0
4	1101	39322	0	0		0
3	1101	39543	0	0		0
1	1101	39543	0	0		0
2	1101	39763	0	0		0
3	1201	39984	41087	0		0
2	1101	41087	0	0		0
3	1101	41307	0	0		0
1	1101	41528	0	0		0
3	1101	41749	0	0		0
2	1101	41969	0	0		0
4	1101	42190	0	0		0
3	1101	42410	0	0		0
2	1201	42631	43072	0		0
1	1101	43072	0	0		0
3	1101	43072	0	0		0
2	1101	43293	0	0		0
