音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	205	0	0		0
3	1101	852	0	0		0
2	1101	1518	0	0		0
4	1101	2185	0	0		0
1	1101	2852	0	0		0
4	1101	3518	0	0		0
1	1101	4185	0	0		0
4	1101	4852	0	0		0
3	1101	5518	0	0		0
2	1101	6185	0	0		0
3	1101	6852	0	0		0
2	1101	7518	0	0		0
1	1101	8185	0	0		0
3	1101	8851	0	0		0
4	1101	9518	0	0		0
2	1101	10185	0	0		0
1	1101	10851	0	0		0
3	1201	11518	12185	0		0
1	1101	12185	0	0		0
3	1101	12851	0	0		0
4	1201	13518	14185	0		0
1	1101	14185	0	0		0
2	1101	14852	0	0		0
3	1201	15185	16185	0		0
1	1201	16185	16852	0		0
4	1201	16852	17518	0		0
1	1101	17518	0	0		0
3	1101	18185	0	0		0
4	1101	18518	0	0		0
3	1201	18852	19852	0		0
2	1101	19852	0	0		0
1	1101	20185	0	0		0
2	1101	20518	0	0		0
1	1201	20852	21518	0		0
3	1101	21518	0	0		0
2	1101	22185	0	0		0
3	1101	22852	0	0		0
1	1101	23518	0	0		0
3	1201	24185	24852	0		0
1	1101	24852	0	0		0
2	1101	25185	0	0		0
1	1101	25518	0	0		0
2	1201	25852	26852	0		0
1	1101	26852	0	0		0
2	1101	27518	0	0		0
1	1101	28185	0	0		0
2	1101	28518	0	0		0
3	1101	28852	0	0		0
4	1101	29185	0	0		0
1	1201	29518	30185	0		0
2	1201	30185	30852	0		0
3	1101	30852	0	0		0
4	1101	31185	0	0		0
3	1101	31518	0	0		0
2	1101	31852	0	0		0
1	1201	32185	32852	0	2	0
2	1201	32852	33518	0		0
3	1101	33518	0	0		0
1	1201	33852	34518	0		0
3	1101	34518	0	0		0
4	1101	34852	0	0		0
3	1101	35185	0	0		0
2	1201	35518	36518	0		0
1	1201	36518	37185	0		0
2	1101	37185	0	0		0
3	1201	37518	38852	0		0
4	1101	38852	0	0		0
1	1101	39185	0	0		0
2	1101	39518	0	0		0
3	1101	39852	0	0		0
4	1101	40185	0	0		0
3	1101	40518	0	0		0
2	1101	40852	0	0		0
3	1201	41185	43185	0		0
2	1101	43185	0	0		0
4	1101	43518	0	0		0
2	1101	43852	0	0		0
4	1201	44185	44852	0	3	0
3	1201	44852	45518	0		0
2	1201	45518	46185	0		0
1	1101	46185	0	0		0
4	1101	46518	0	0		0
3	1101	46852	0	0		0
4	1201	47185	48185	0		0
2	1101	48185	0	0		0
3	1101	48518	0	0		0
2	1201	48852	49518	0		0
3	1201	49518	50185	0		0
4	1201	50185	50852	0		0
3	1101	50852	0	0		0
1	1101	51185	0	0		0
2	1201	51518	52185	0		0
1	1201	52185	52852	0		0
2	1101	52852	0	0		0
3	1201	53185	53852	0		0
1	1101	53852	0	0		0
4	1101	54185	0	0		0
1	1101	54518	0	0		0
4	1201	54852	55518	0		0
1	1201	55518	56185	0		0
2	1101	56185	0	0		0
3	1101	56518	0	0		0
2	1101	56852	0	0		0
3	1101	57185	0	0		0
2	1201	57518	58852	0		0
3	1201	58852	59518	0		0
4	1101	59518	0	0		0
2	1101	59852	0	0		0
3	1101	60185	0	0		0
2	1101	60518	0	0		0
3	1101	60852	0	0		0
2	1101	61185	0	0		0
1	1101	61518	0	0		0
4	1101	61852	0	0		0
1	1101	62185	0	0		0
4	1101	62518	0	0		0
3	1201	62852	63852	0		0
1	1101	63852	0	0		0
2	1101	64185	0	0		0
3	1101	64518	0	0		0
4	1201	64852	65518	0		0
