音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	166	0	0		0
3	1101	519	0	0		0
2	1101	1049	0	0		0
4	1201	1578	2284	0		0
1	1201	2284	2990	0		0
3	1101	3343	0	0		0
2	1101	3696	0	0		0
3	1201	4225	5107	0		0
2	1201	5107	5813	0		0
4	1201	5107	5813	0		0
1	1101	5813	0	0		0
3	1101	6166	0	0		0
1	1201	6519	7225	0		0
4	1101	7225	0	0		0
3	1101	7578	0	0		0
4	1201	7931	8637	0		0
1	1101	8637	0	0		0
4	1101	8990	0	0		0
1	1101	9343	0	0		0
4	1101	9696	0	0		0
2	1201	10049	10755	0		0
3	1101	10755	0	0		0
2	1101	11107	0	0		0
4	1101	11107	0	0		0
3	1101	11460	0	0	2	0
2	1101	11813	0	0		0
3	1101	12166	0	0		0
4	1101	12519	0	0		0
2	1101	12519	0	0		0
3	1101	12872	0	0		0
4	1101	13225	0	0		0
3	1101	13578	0	0		0
2	1101	13931	0	0		0
1	1101	14284	0	0		0
3	1101	14284	0	0		0
2	1101	14637	0	0		0
3	1101	14990	0	0		0
2	1101	15343	0	0		0
1	1201	15696	16402	0		0
4	1201	16402	17107	0		0
2	1101	17107	0	0		0
1	1101	17460	0	0		0
3	1101	17813	0	0		0
2	1101	18166	0	0		0
1	1101	18519	0	0		0
3	1101	18519	0	0		0
2	1101	18872	0	0		0
3	1101	19225	0	0		0
2	1101	19578	0	0		0
1	1101	19931	0	0		0
3	1101	19931	0	0		0
2	1101	20284	0	0		0
3	1101	20637	0	0		0
4	1101	20990	0	0		0
1	1201	21343	22049	0		0
4	1201	22049	22755	0		0
1	1101	22755	0	0		0
3	1101	23107	0	0		0
2	1101	23460	0	0		0
1	1101	23813	0	0		0
2	1101	24166	0	0		0
3	1101	24519	0	0		0
4	1201	24872	25578	0		0
2	1101	25578	0	0		0
1	1101	25931	0	0		0
2	1101	26284	0	0		0
3	1101	26637	0	0		0
4	1101	26990	0	0		0
3	1101	27343	0	0		0
2	1101	27696	0	0		0
1	1201	28049	28755	0		0
3	1101	28755	0	0		0
2	1101	29107	0	0		0
3	1101	29460	0	0		0
2	1101	29813	0	0		0
4	1101	30166	0	0		0
3	1101	30519	0	0		0
4	1101	30872	0	0		0
2	1101	30872	0	0		0
3	1101	31225	0	0		0
1	1101	31578	0	0		0
2	1101	31931	0	0		0
1	1101	32284	0	0		0
2	1201	32637	33343	0		0
4	1201	33343	34049	0		0
1	1201	34049	34755	0	3	0
3	1201	34049	34755	0	3	0
2	1201	34755	35460	0		0
3	1101	35460	0	0		0
4	1101	35813	0	0		0
3	1101	36166	0	0		0
2	1201	36519	37578	0		0
1	1101	37578	0	0		0
2	1101	37931	0	0		0
1	1101	38284	0	0		0
3	1101	38637	0	0		0
4	1101	38990	0	0		0
3	1101	39343	0	0		0
4	1201	39696	40402	0		0
1	1101	40402	0	0		0
4	1101	40755	0	0		0
1	1101	41107	0	0		0
4	1101	41460	0	0		0
1	1101	41813	0	0		0
4	1201	42166	43225	0		0
2	1101	43225	0	0		0
1	1101	43578	0	0		0
3	1201	43931	44637	0		0
4	1201	44637	45343	0		0
3	1101	45343	0	0		0
1	1101	45343	0	0		0
2	1101	45696	0	0		0
3	1101	46049	0	0		0
2	1101	46402	0	0		0
4	1201	46755	47460	0		0
3	1201	47460	48166	0		0
2	1201	48166	48872	0		0
1	1101	48872	0	0		0
2	1101	49225	0	0		0
1	1101	49578	0	0		0
4	1101	49931	0	0		0
2	1101	50284	0	0		0
4	1101	50637	0	0		0
1	1101	50990	0	0		0
2	1101	51343	0	0		0
3	1201	51696	52402	0		0
4	1101	52402	0	0		0
3	1101	52755	0	0		0
2	1201	53107	53813	0		0
1	1101	53813	0	0		0
4	1101	54166	0	0		0
1	1101	54519	0	0		0
2	1201	54872	55578	0		0
1	1201	55578	56637	0		0
3	1201	55578	56637	0		0
