音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1101	797	0	0		0
1	1101	797	0	0		0
2	1101	1063	0	0		0
4	1101	1328	0	0		0
3	1201	1594	2125	0		0
1	1201	2125	2656	0		0
4	1201	2656	3187	0		0
2	1201	3187	3718	0		0
1	1101	3718	0	0		0
4	1101	3983	0	0		0
1	1101	4249	0	0		0
4	1101	4514	0	0		0
3	1201	4780	5311	0		0
1	1201	5311	5842	0		0
2	1101	5842	0	0		0
4	1101	5842	0	0		0
3	1101	6107	0	0		0
2	1101	6372	0	0		0
1	1101	6638	0	0		0
4	1101	6903	0	0		0
2	1101	7169	0	0		0
3	1201	7434	7965	0		0
1	1201	7965	8496	0		0
3	1201	8496	9293	0		0
2	1101	9293	0	0		0
4	1101	9293	0	0		0
3	1101	9558	0	0		0
2	1101	9824	0	0		0
1	1101	10089	0	0		0
4	1101	10355	0	0		0
2	1101	10620	0	0		0
4	1101	10886	0	0		0
2	1201	11151	12213	0		0
3	1101	12213	0	0		0
1	1101	12479	0	0		0
3	1101	12744	0	0		0
1	1101	13010	0	0		0
2	1201	13275	14072	0		0
4	1101	14072	0	0		0
3	1201	14337	14868	0		0
2	1201	14868	15399	0		0
4	1101	15399	0	0		0
3	1101	15665	0	0		0
2	1101	15930	0	0		0
1	1101	16195	0	0		0
2	1101	16461	0	0		0
3	1201	16726	17788	0		0
2	1101	17788	0	0	2	0
4	1101	17788	0	0	2	0
3	1101	18054	0	0		0
2	1101	18319	0	0		0
4	1101	18319	0	0		0
3	1201	18585	19116	0		0
1	1101	19116	0	0		0
2	1101	19381	0	0		0
3	1201	19647	20178	0		0
4	1201	20178	20709	0		0
1	1201	20709	21240	0		0
3	1101	21240	0	0		0
2	1101	21505	0	0		0
1	1201	21771	22169	0		0
4	1201	22169	22567	0		0
2	1101	22567	0	0		0
3	1201	22833	23895	0		0
2	1101	23895	0	0		0
1	1101	24160	0	0		0
3	1101	24426	0	0		0
4	1101	24691	0	0		0
1	1201	24957	25488	0		0
2	1201	25488	26018	0		0
3	1101	26018	0	0		0
4	1101	26284	0	0		0
1	1101	26549	0	0		0
4	1101	26815	0	0		0
1	1101	27080	0	0		0
3	1101	27346	0	0		0
2	1101	27611	0	0		0
3	1101	27877	0	0		0
2	1201	28142	28673	0		0
3	1201	28673	29204	0		0
1	1101	29204	0	0		0
4	1101	29470	0	0		0
1	1101	29735	0	0		0
4	1101	30001	0	0		0
2	1201	30266	30797	0		0
1	1101	30797	0	0		0
3	1101	31063	0	0		0
1	1201	31328	31859	0		0
3	1101	31859	0	0		0
4	1101	32125	0	0		0
2	1101	32390	0	0		0
3	1101	32656	0	0		0
4	1101	32921	0	0		0
2	1101	33187	0	0		0
3	1201	33452	33983	0		0
1	1201	33983	34514	0		0
2	1201	34514	35045	0		0
4	1201	35045	35576	0		0
3	1101	35576	0	0	3	0
2	1101	35842	0	0		0
3	1101	36107	0	0		0
2	1101	36372	0	0		0
4	1101	36638	0	0		0
3	1101	36903	0	0		0
2	1101	37169	0	0		0
1	1101	37434	0	0		0
4	1101	37700	0	0		0
3	1101	37965	0	0		0
