音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1201	936	1716	0		0
2	1101	1716	0	0		0
4	1101	1716	0	0		0
3	1101	2105	0	0		0
2	1201	2495	3274	0		0
1	1101	3274	0	0		0
3	1101	3274	0	0		0
4	1101	3664	0	0		0
3	1201	4053	4832	0		0
2	1101	4832	0	0		0
4	1101	4832	0	0		0
1	1101	5222	0	0		0
2	1201	5612	6391	0		0
1	1101	6391	0	0		0
3	1101	6391	0	0		0
4	1101	6781	0	0		0
2	1201	7170	7949	0		0
1	1101	7949	0	0		0
3	1101	7949	0	0		0
2	1101	8339	0	0		0
3	1201	8729	9508	0		0
2	1201	9508	10287	0		0
4	1201	9508	10287	0		0
1	1101	10287	0	0		0
3	1101	10287	0	0		0
4	1101	10677	0	0		0
2	1101	10677	0	0		0
1	1101	11066	0	0		0
3	1101	11066	0	0		0
4	1101	11456	0	0		0
2	1101	11456	0	0		0
1	1101	11845	0	0		0
3	1101	11845	0	0		0
4	1101	12235	0	0		0
2	1101	12235	0	0		0
1	1101	12625	0	0		0
3	1101	13014	0	0		0
1	1201	13404	14183	0		0
2	1201	14183	14962	0		0
3	1201	14962	15742	0		0
4	1101	15742	0	0		0
2	1101	16131	0	0		0
1	1201	16521	17300	0		0
4	1101	17300	0	0		0
3	1201	17690	18858	0		0
2	1101	18858	0	0		0
4	1101	18858	0	0		0
1	1101	19248	0	0		0
4	1101	19638	0	0		0
3	1101	20027	0	0		0
2	1101	20417	0	0		0
1	1101	20806	0	0		0
3	1101	20806	0	0		0
2	1101	21196	0	0		0
3	1101	21586	0	0		0
4	1101	21975	0	0		0
2	1101	21975	0	0		0
3	1101	22365	0	0		0
1	1201	22755	23534	0		0
2	1101	23534	0	0		0
3	1101	23923	0	0		0
2	1201	24313	25871	0		0
4	1201	24313	25871	0		0
1	1101	25871	0	0	2	0
3	1101	25871	0	0	2	0
2	1101	26261	0	0		0
4	1201	26651	27430	0		0
1	1101	27430	0	0		0
4	1101	27819	0	0		0
2	1201	28209	28988	0		0
1	1201	28988	29378	0		0
2	1201	29378	29768	0		0
3	1201	29768	30157	0		0
4	1201	30157	30547	0		0
3	1201	30547	30936	0		0
2	1201	30936	31326	0		0
1	1101	31326	0	0		0
4	1101	31716	0	0		0
3	1101	32105	0	0		0
1	1101	32105	0	0		0
2	1101	32495	0	0		0
1	1201	32884	33664	0		0
4	1101	33664	0	0		0
1	1101	34053	0	0		0
3	1101	34053	0	0		0
4	1101	34443	0	0		0
2	1101	34832	0	0		0
4	1201	35222	35612	0		0
3	1201	35612	36001	0		0
2	1201	36001	36391	0		0
1	1201	36391	37170	0		0
3	1101	37170	0	0		0
2	1101	37560	0	0		0
1	1101	37949	0	0		0
4	1101	38339	0	0		0
2	1101	38339	0	0		0
3	1201	38729	39118	0		0
4	1201	39118	39508	0		0
2	1201	39508	39897	0		0
4	1201	39897	40287	0		0
2	1201	40287	40677	0		0
1	1201	40677	41066	0		0
3	1201	41066	41456	0		0
1	1201	41456	42235	0		0
3	1101	42235	0	0		0
4	1101	42625	0	0		0
1	1101	43014	0	0		0
4	1101	43404	0	0		0
3	1101	43794	0	0		0
1	1101	44183	0	0		0
4	1101	44573	0	0		0
2	1101	44573	0	0		0
3	1101	44962	0	0		0
2	1101	45352	0	0		0
1	1101	45742	0	0		0
3	1101	45742	0	0		0
2	1101	46131	0	0		0
3	1101	46521	0	0		0
4	1101	46910	0	0		0
2	1101	46910	0	0		0
3	1101	47300	0	0		0
1	1201	47690	48469	0		0
4	1101	48469	0	0		0
3	1101	48858	0	0		0
1	1101	49248	0	0		0
4	1101	49638	0	0		0
1	1201	50027	50806	0		0
4	1101	50806	0	0	3	0
2	1101	50806	0	0	3	0
3	1101	51196	0	0		0
2	1201	51586	52365	0		0
1	1101	52365	0	0		0
3	1101	52365	0	0		0
4	1101	52755	0	0		0
1	1201	53144	53923	0		0
4	1101	53923	0	0		0
2	1101	53923	0	0		0
3	1101	54313	0	0		0
2	1201	54703	55482	0		0
1	1101	55482	0	0		0
3	1101	55482	0	0		0
4	1101	55871	0	0		0
1	1101	56261	0	0		0
4	1101	56651	0	0		0
1	1101	57040	0	0		0
3	1101	57040	0	0		0
2	1101	57430	0	0		0
1	1201	57819	58599	0		0
2	1101	58599	0	0		0
4	1101	58599	0	0		0
3	1101	58988	0	0		0
1	1201	59378	60157	0		0
2	1101	60157	0	0		0
4	1101	60157	0	0		0
3	1101	60547	0	0		0
4	1101	60936	0	0		0
2	1101	61326	0	0		0
1	1101	61716	0	0		0
3	1101	61716	0	0		0
4	1101	62105	0	0		0
3	1201	62495	63274	0		0
2	1101	63274	0	0		0
4	1101	63274	0	0		0
1	1101	63664	0	0		0
4	1101	64053	0	0		0
2	1101	64053	0	0		0
3	1101	64443	0	0		0
4	1101	64832	0	0		0
2	1101	64832	0	0		0
3	1101	65222	0	0		0
2	1101	65612	0	0		0
4	1101	65612	0	0		0
1	1101	66001	0	0		0
4	1101	66391	0	0		0
2	1101	66391	0	0		0
3	1101	66781	0	0		0
4	1101	67170	0	0		0
2	1101	67560	0	0		0
1	1101	67949	0	0		0
3	1101	67949	0	0		0
2	1101	68339	0	0		0
4	1101	68729	0	0		0
2	1101	69118	0	0		0
1	1101	69508	0	0		0
3	1101	69508	0	0		0
2	1101	69897	0	0		0
4	1101	70287	0	0		0
2	1101	70677	0	0		0
1	1101	71066	0	0		0
3	1101	71066	0	0		0
4	1101	71456	0	0		0
3	1101	71845	0	0		0
1	1101	72235	0	0		0
4	1101	72625	0	0		0
3	1101	73014	0	0		0
1	1101	73404	0	0		0
4	1101	73794	0	0		0
3	1201	74183	75742	0		0
1	1201	74183	75742	0		0
2	1201	75742	76521	0	1	0
4	1201	75742	76521	0	1	0
1	1201	76521	77300	0		0
3	1101	77300	0	0		0
2	1101	77690	0	0		0
4	1101	77690	0	0		0
3	1201	78079	78858	0		0
1	1201	78858	79248	0		0
2	1201	79248	79638	0		0
3	1201	79638	80027	0		0
4	1201	80027	80417	0		0
3	1201	80417	80806	0		0
2	1201	80806	81196	0		0
1	1101	81196	0	0		0
3	1101	81586	0	0		0
4	1201	81975	82755	0		0
2	1201	81975	82755	0		0
3	1101	82755	0	0		0
1	1101	83144	0	0		0
2	1101	83534	0	0		0
4	1101	83534	0	0		0
3	1101	83923	0	0		0
1	1101	83923	0	0		0
4	1101	84313	0	0		0
2	1101	84313	0	0		0
3	1101	84703	0	0		0
4	1201	85092	85482	0		0
3	1201	85482	85871	0		0
2	1201	85871	86261	0		0
1	1201	86261	87040	0		0
3	1101	87040	0	0		0
2	1101	87430	0	0		0
4	1101	87819	0	0		0
1	1101	88209	0	0		0
3	1101	88209	0	0		0
2	1101	88599	0	0		0
3	1101	88988	0	0		0
2	1101	89378	0	0		0
4	1101	89378	0	0		0
3	1101	89768	0	0		0
2	1101	90157	0	0		0
1	1101	90547	0	0		0
3	1101	90547	0	0		0
2	1101	90936	0	0		0
3	1201	91326	92105	0		0
1	1201	92105	92884	0		0
2	1101	92884	0	0		0
4	1101	93274	0	0		0
3	1101	93664	0	0		0
1	1101	94053	0	0		0
2	1101	94443	0	0		0
4	1101	94443	0	0		0
3	1101	94832	0	0		0
2	1101	95222	0	0		0
4	1101	95222	0	0		0
3	1101	95612	0	0		0
2	1101	96001	0	0		0
1	1101	96391	0	0		0
3	1101	96391	0	0		0
2	1101	96781	0	0		0
1	1101	97170	0	0		0
3	1101	97170	0	0		0
2	1201	97560	98339	0		0
4	1201	98339	99118	0		0
1	1101	99118	0	0		0
3	1101	99118	0	0		0
