音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	18	0	0		0
2	1101	370	0	0		0
3	1201	780	1542	0		0
1	1101	1893	0	0		0
3	1101	2245	0	0		0
2	1201	2655	3417	0		0
4	1201	3768	4706	0		0
3	1201	4706	5643	0		0
1	1101	5643	0	0		0
3	1101	6112	0	0		0
2	1101	6581	0	0		0
4	1101	7050	0	0		0
1	1101	7518	0	0	2	0
3	1101	7518	0	0	2	0
2	1101	7987	0	0		0
3	1101	8221	0	0		0
2	1201	8456	8925	0		0
4	1201	8925	9393	0		0
3	1101	9393	0	0		0
2	1101	9628	0	0		0
3	1101	9862	0	0		0
2	1101	10096	0	0		0
3	1201	10331	10800	0		0
1	1101	10800	0	0		0
2	1101	11268	0	0		0
4	1101	11268	0	0		0
3	1101	11503	0	0		0
2	1101	11737	0	0		0
3	1101	11971	0	0		0
2	1201	12206	12675	0		0
4	1201	12675	13143	0		0
1	1101	13143	0	0		0
3	1101	13378	0	0		0
1	1101	13612	0	0		0
3	1101	13846	0	0		0
1	1101	14081	0	0		0
4	1101	14550	0	0		0
1	1101	15018	0	0		0
3	1101	15018	0	0		0
2	1101	15253	0	0		0
3	1101	15487	0	0		0
2	1101	15721	0	0		0
4	1201	15956	16425	0		0
3	1101	16425	0	0		0
2	1101	16659	0	0		0
3	1101	16893	0	0		0
2	1101	17128	0	0		0
1	1101	17362	0	0		0
2	1101	17596	0	0		0
3	1201	17831	18768	0		0
2	1101	18768	0	0		0
4	1101	18768	0	0		0
3	1101	19003	0	0		0
4	1101	19237	0	0		0
2	1101	19471	0	0		0
3	1201	19706	20175	0		0
2	1101	20175	0	0		0
3	1101	20409	0	0		0
1	1101	20643	0	0		0
4	1101	20878	0	0		0
1	1101	21112	0	0		0
4	1101	21346	0	0		0
1	1201	21581	22050	0		0
3	1201	22050	22518	0		0
2	1101	22518	0	0	3	0
4	1101	22518	0	0	3	0
3	1101	22987	0	0		0
4	1101	23221	0	0		0
2	1101	23456	0	0		0
3	1101	23690	0	0		0
4	1101	23925	0	0		0
3	1201	24393	25331	0		0
1	1101	25331	0	0		0
3	1101	25800	0	0		0
2	1101	26268	0	0		0
4	1101	26268	0	0		0
3	1101	26737	0	0		0
2	1101	27206	0	0		0
1	1101	27440	0	0		0
2	1101	27675	0	0		0
1	1101	27909	0	0		0
3	1101	28143	0	0		0
2	1201	28378	29081	0		0
4	1101	29081	0	0		0
2	1101	29550	0	0		0
1	1101	30018	0	0		0
3	1101	30018	0	0		0
2	1101	30487	0	0		0
3	1101	30956	0	0		0
2	1101	31190	0	0		0
4	1101	31425	0	0		0
3	1101	31893	0	0		0
2	1201	32128	32831	0		0
3	1201	32831	33768	0		0
2	1101	33768	0	0		0
4	1101	33768	0	0		0
3	1101	34237	0	0		0
2	1101	34706	0	0		0
4	1101	34706	0	0		0
3	1101	35175	0	0		0
2	1101	35643	0	0		0
1	1101	35878	0	0		0
3	1101	36112	0	0		0
2	1201	36346	37518	0		0
4	1201	36346	37518	0		0
3	1101	37518	0	0	1	0
1	1101	37753	0	0		0
3	1101	37987	0	0		0
1	1101	38221	0	0		0
3	1101	38456	0	0		0
2	1101	38925	0	0		0
4	1101	39393	0	0		0
1	1101	39628	0	0		0
4	1101	39862	0	0		0
1	1101	40096	0	0		0
4	1201	40331	41268	0		0
1	1101	41268	0	0		0
3	1101	41503	0	0		0
1	1101	41737	0	0		0
4	1101	41971	0	0		0
2	1101	42206	0	0		0
3	1101	42675	0	0		0
4	1101	42909	0	0		0
1	1101	43143	0	0		0
3	1101	43378	0	0		0
2	1101	43612	0	0		0
4	1101	43846	0	0		0
3	1201	44081	45018	0		0
2	1101	45018	0	0		0
4	1101	45018	0	0		0
3	1101	45487	0	0		0
4	1101	45721	0	0		0
2	1101	45956	0	0		0
1	1101	46190	0	0		0
3	1101	46425	0	0		0
2	1101	46893	0	0		0
4	1101	47128	0	0		0
2	1101	47362	0	0		0
1	1101	47596	0	0		0
3	1201	47831	48534	0		0
1	1101	48534	0	0		0
2	1101	48768	0	0		0
3	1101	49003	0	0		0
4	1101	49237	0	0		0
2	1101	49471	0	0		0
3	1101	49706	0	0		0
2	1101	50175	0	0		0
4	1101	50643	0	0		0
2	1101	51112	0	0		0
1	1201	51581	52518	0		0
3	1201	51581	52518	0		0
2	1201	52518	53456	0	2	0
3	1101	53456	0	0		0
4	1101	53690	0	0		0
3	1101	53925	0	0		0
4	1201	54393	55331	0		0
3	1101	55331	0	0		0
2	1101	55565	0	0		0
3	1101	55800	0	0		0
1	1201	56268	57206	0		0
2	1101	57206	0	0		0
3	1101	57440	0	0		0
2	1101	57675	0	0		0
4	1101	58143	0	0		0
3	1101	58378	0	0		0
4	1101	58612	0	0		0
3	1101	58846	0	0		0
1	1101	59081	0	0		0
2	1101	59315	0	0		0
1	1101	59550	0	0		0
3	1201	60018	60956	0		0
1	1101	60956	0	0		0
4	1101	61190	0	0		0
1	1101	61425	0	0		0
3	1201	61893	62831	0		0
4	1101	62831	0	0		0
3	1101	63065	0	0		0
2	1101	63300	0	0		0
1	1201	63768	64706	0		0
4	1101	64706	0	0		0
2	1101	64940	0	0		0
4	1101	65175	0	0		0
3	1101	65643	0	0		0
2	1101	65878	0	0		0
3	1101	66112	0	0		0
1	1101	66346	0	0		0
3	1101	66581	0	0		0
2	1101	66815	0	0		0
3	1101	67050	0	0		0
