音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1201	176	936	0		0
2	1101	936	0	0		0
3	1201	1314	2453	0		0
1	1101	2453	0	0		0
4	1201	3212	3972	0		0
3	1101	3972	0	0		0
2	1201	4352	5871	0		0
4	1101	6250	0	0		0
3	1101	6630	0	0		0
2	1101	7010	0	0		0
1	1201	7390	8529	0		0
4	1101	8529	0	0		0
3	1201	8909	9668	0		0
2	1201	9668	10428	0		0
4	1201	10428	11187	0		0
3	1101	11567	0	0		0
2	1101	11947	0	0		0
1	1201	12326	13086	0		0
2	1201	13086	13845	0		0
3	1201	13845	14605	0		0
4	1201	14605	15364	0		0
3	1201	15364	16124	0		0
2	1201	16124	16883	0		0
1	1201	16883	17643	0		0
4	1101	17643	0	0		0
3	1101	18023	0	0		0
2	1201	18402	19162	0		0
1	1101	19162	0	0		0
2	1201	19542	20681	0		0
4	1201	20681	21440	0		0
3	1201	21440	22200	0		0
2	1201	22580	23719	0		0
4	1201	22580	23719	0		0
3	1101	23719	0	0		0
1	1101	24099	0	0		0
3	1201	24478	25238	0		0
1	1201	25238	25997	0		0
4	1101	25997	0	0		0
2	1101	26377	0	0		0
4	1101	26757	0	0		0
3	1101	27137	0	0		0
1	1201	27516	28276	0		0
2	1201	28276	29035	0		0
3	1201	29035	29795	0		0
4	1101	29795	0	0		0
3	1101	30174	0	0		0
2	1201	30554	31314	0		0
1	1101	31314	0	0		0
2	1201	31693	32453	0		0
4	1101	32453	0	0		0
3	1101	32833	0	0		0
2	1101	33212	0	0		0
1	1201	33592	34731	0		0
4	1201	34731	35871	0		0
1	1101	35871	0	0		0
2	1101	36250	0	0		0
3	1201	36630	37390	0		0
4	1101	37390	0	0		0
3	1201	37769	38909	0		0
2	1201	38909	41187	0		0
4	1201	41187	42706	0		0
1	1101	42706	0	0	2	0
3	1101	42706	0	0	2	0
2	1101	43086	0	0		0
3	1101	43466	0	0		0
4	1101	43845	0	0		0
3	1101	44225	0	0		0
2	1101	44605	0	0		0
1	1201	44985	45744	0		0
2	1201	45744	46883	0		0
3	1201	46883	47643	0		0
1	1201	46883	47643	0		0
2	1101	47643	0	0		0
4	1101	48023	0	0		0
3	1101	48402	0	0		0
2	1101	48782	0	0		0
4	1101	48782	0	0		0
3	1101	49162	0	0		0
2	1101	49542	0	0		0
1	1101	49921	0	0		0
3	1101	49921	0	0		0
2	1101	50301	0	0		0
3	1101	50681	0	0		0
4	1201	51061	51820	0		0
3	1201	51820	52959	0		0
2	1201	52959	53909	0		0
3	1101	54099	0	0		0
2	1101	54478	0	0		0
1	1101	54858	0	0		0
3	1101	54858	0	0		0
2	1101	55238	0	0		0
3	1101	55618	0	0		0
4	1201	55997	56757	0		0
2	1201	55997	56757	0		0
3	1101	56757	0	0		0
2	1101	57137	0	0		0
3	1101	57516	0	0		0
2	1101	57896	0	0		0
1	1101	58276	0	0		0
2	1101	58655	0	0		0
3	1201	59035	59795	0		0
2	1101	59795	0	0		0
4	1101	60174	0	0		0
3	1101	60554	0	0		0
2	1101	60934	0	0		0
1	1201	61314	62073	0		0
3	1201	62073	62833	0		0
2	1201	62833	63592	0		0
4	1101	63972	0	0		0
3	1101	64352	0	0		0
2	1101	64731	0	0		0
1	1201	65111	65871	0		0
3	1201	65871	66630	0		0
2	1101	67010	0	0	3	0
4	1101	67010	0	0	3	0
3	1101	67390	0	0		0
4	1101	67769	0	0		0
3	1101	68149	0	0		0
1	1101	68149	0	0		0
2	1201	68529	69288	0		0
3	1201	69288	70048	0		0
4	1201	70048	70807	0		0
3	1101	70807	0	0		0
2	1201	71187	71947	0		0
4	1101	71947	0	0		0
3	1101	72326	0	0		0
2	1101	72706	0	0		0
1	1101	73086	0	0		0
3	1101	73086	0	0		0
2	1101	73466	0	0		0
4	1101	73845	0	0		0
1	1101	74225	0	0		0
3	1101	74225	0	0		0
4	1101	74605	0	0		0
3	1101	74985	0	0		0
4	1201	75364	76124	0		0
2	1201	76124	76883	0		0
4	1101	76883	0	0		0
3	1201	77263	78023	0		0
2	1101	78402	0	0		0
1	1101	78782	0	0		0
2	1101	79162	0	0		0
3	1201	79542	80301	0		0
4	1201	80301	81061	0		0
3	1201	81061	81820	0		0
1	1101	81820	0	0		0
3	1101	82200	0	0		0
2	1101	82580	0	0		0
3	1101	82959	0	0		0
2	1201	83339	84099	0		0
3	1101	84099	0	0		0
2	1101	84478	0	0		0
4	1101	84478	0	0		0
3	1101	84858	0	0		0
4	1101	85238	0	0		0
2	1201	85618	86377	0		0
1	1201	86377	87137	0		0
4	1201	87137	87896	0		0
3	1201	87896	88655	0		0
2	1101	88655	0	0		0
1	1101	89035	0	0		0
2	1201	89415	90174	0		0
4	1101	90174	0	0		0
3	1101	90554	0	0		0
2	1101	90934	0	0		0
1	1201	91314	92073	0		0
2	1101	92073	0	0		0
3	1201	92453	93212	0		0
