音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	402	0	0		0
2	1101	868	0	0		0
3	1101	1333	0	0		0
2	1101	1565	0	0		0
3	1101	1798	0	0		0
4	1101	2030	0	0		0
1	1201	2263	2728	0		0
4	1201	2728	3193	0		0
2	1101	3193	0	0		0
3	1101	3426	0	0		0
2	1101	3658	0	0		0
3	1101	3891	0	0		0
1	1201	4123	4588	0		0
4	1201	4588	5054	0		0
2	1201	5054	5519	0		0
3	1201	5519	5984	0		0
1	1201	5984	6449	0		0
4	1201	6449	6914	0		0
3	1201	6914	7379	0		0
2	1101	7379	0	0		0
1	1101	7844	0	0	2	0
3	1101	7844	0	0	2	0
2	1101	8309	0	0		0
3	1101	8775	0	0		0
2	1101	9007	0	0		0
3	1101	9240	0	0		0
2	1101	9472	0	0		0
1	1101	9705	0	0		0
3	1101	9705	0	0		0
2	1101	10170	0	0		0
4	1101	10635	0	0		0
3	1101	10868	0	0		0
2	1101	11100	0	0		0
3	1101	11333	0	0		0
2	1101	11565	0	0		0
4	1101	11565	0	0		0
3	1101	12030	0	0		0
2	1101	12495	0	0		0
3	1101	12728	0	0		0
2	1101	12961	0	0		0
1	1101	13193	0	0		0
3	1101	13426	0	0		0
2	1201	13658	14356	0		0
3	1101	14356	0	0		0
4	1101	14588	0	0		0
3	1101	14821	0	0		0
2	1201	15054	15751	0		0
3	1101	15751	0	0		0
1	1101	16216	0	0		0
3	1101	16449	0	0		0
2	1101	16681	0	0		0
3	1101	16914	0	0		0
2	1201	17147	17844	0		0
4	1101	17844	0	0		0
3	1101	18309	0	0		0
2	1101	18542	0	0		0
3	1101	18775	0	0		0
2	1101	19007	0	0	3	0
4	1101	19007	0	0	3	0
3	1101	19472	0	0		0
2	1101	19937	0	0		0
3	1101	20170	0	0		0
1	1101	20402	0	0		0
3	1101	20635	0	0		0
2	1201	20868	21333	0		0
3	1101	21333	0	0		0
2	1101	21565	0	0		0
3	1101	21798	0	0		0
1	1101	22030	0	0		0
3	1101	22263	0	0		0
2	1201	22495	23193	0		0
4	1101	23193	0	0		0
2	1101	23658	0	0		0
3	1101	23891	0	0		0
2	1101	24123	0	0		0
1	1101	24356	0	0		0
3	1201	24588	25286	0		0
1	1201	25286	25751	0		0
2	1101	25751	0	0		0
3	1101	25984	0	0		0
2	1101	26216	0	0		0
1	1101	26449	0	0		0
3	1101	26449	0	0		0
2	1101	26914	0	0		0
3	1101	27379	0	0		0
2	1101	27612	0	0		0
3	1101	27844	0	0		0
1	1101	28077	0	0		0
4	1101	28309	0	0		0
2	1201	28542	29007	0		0
4	1201	29007	29472	0		0
1	1201	29472	29937	0		0
3	1201	29937	30635	0		0
2	1101	30635	0	0		0
1	1101	31100	0	0		0
3	1101	31333	0	0		0
2	1101	31565	0	0		0
3	1201	31798	32495	0		0
2	1101	32495	0	0		0
3	1101	32961	0	0		0
2	1101	33193	0	0		0
3	1101	33426	0	0		0
2	1101	33891	0	0	1	0
4	1101	33891	0	0	1	0
3	1201	34356	34821	0		0
2	1101	34821	0	0		0
3	1101	35054	0	0		0
1	1101	35286	0	0		0
3	1101	35519	0	0		0
4	1201	35751	36216	0		0
3	1201	36216	36681	0		0
1	1101	36681	0	0		0
2	1101	36914	0	0		0
3	1101	37147	0	0		0
2	1101	37379	0	0		0
4	1101	37612	0	0		0
1	1101	37844	0	0		0
4	1101	38077	0	0		0
1	1101	38309	0	0		0
2	1101	38542	0	0		0
3	1101	38775	0	0		0
1	1101	39007	0	0		0
4	1101	39240	0	0		0
2	1101	39472	0	0		0
4	1101	39705	0	0		0
2	1101	39937	0	0		0
3	1101	40170	0	0		0
1	1101	40402	0	0		0
4	1101	40635	0	0		0
2	1101	40868	0	0		0
3	1101	41100	0	0		0
2	1101	41333	0	0		0
4	1101	41333	0	0		0
3	1201	41798	42263	0		0
1	1101	42263	0	0		0
3	1101	42495	0	0		0
2	1101	42728	0	0		0
4	1101	42961	0	0		0
3	1201	43193	43658	0		0
2	1201	43658	44123	0		0
1	1101	44123	0	0		0
3	1101	44356	0	0		0
1	1101	44588	0	0		0
3	1101	44821	0	0		0
2	1101	45054	0	0		0
1	1101	45286	0	0		0
3	1101	45519	0	0		0
2	1101	45751	0	0		0
3	1101	45984	0	0		0
4	1101	46216	0	0		0
1	1101	46449	0	0		0
4	1101	46681	0	0		0
3	1101	46914	0	0		0
2	1101	47147	0	0		0
3	1101	47379	0	0		0
2	1101	47612	0	0		0
1	1101	47844	0	0		0
3	1101	48077	0	0		0
2	1101	48309	0	0		0
4	1101	48542	0	0		0
3	1201	48775	49705	0	2	0
2	1101	49705	0	0		0
3	1101	49937	0	0		0
2	1101	50170	0	0		0
3	1101	50402	0	0		0
1	1201	50635	51565	0		0
3	1101	51565	0	0		0
2	1101	52030	0	0		0
4	1101	52263	0	0		0
3	1101	52495	0	0		0
1	1101	52728	0	0		0
2	1101	52961	0	0		0
4	1101	53193	0	0		0
3	1101	53426	0	0		0
1	1101	53658	0	0		0
3	1101	53891	0	0		0
2	1101	54123	0	0		0
3	1201	54356	55286	0		0
1	1101	55286	0	0		0
3	1101	55751	0	0		0
1	1101	55984	0	0		0
2	1101	56216	0	0		0
4	1101	56449	0	0		0
1	1101	56681	0	0		0
4	1101	56914	0	0		0
2	1101	57147	0	0		0
3	1101	57379	0	0		0
1	1101	57612	0	0		0
2	1101	57844	0	0		0
1	1201	58077	59007	0		0
3	1201	59007	59472	0		0
4	1201	59472	59937	0		0
2	1101	59937	0	0		0
3	1101	60170	0	0		0
