音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1201	1192	4828	0		0
3	1201	1192	4828	0		0
2	1201	4828	7252	0		0
4	1201	4828	7252	0		0
1	1101	7252	0	0		0
2	1101	7555	0	0		0
1	1201	7858	8464	0		0
3	1201	7858	8464	0		0
2	1101	8464	0	0		0
3	1101	8767	0	0		0
2	1201	9070	9676	0		0
4	1201	9070	9676	0		0
3	1101	9676	0	0		0
1	1101	9979	0	0		0
3	1101	10283	0	0		0
1	1101	10586	0	0		0
4	1101	10889	0	0		0
3	1101	11192	0	0		0
2	1201	11495	12101	0		0
1	1101	12101	0	0		0
2	1101	12404	0	0		0
1	1201	12707	13313	0		0
3	1201	12707	13313	0		0
2	1101	13313	0	0		0
3	1101	13616	0	0		0
2	1201	13919	14525	0		0
4	1201	13919	14525	0		0
3	1101	14525	0	0		0
1	1101	14828	0	0		0
3	1101	15131	0	0		0
1	1101	15434	0	0		0
4	1101	15737	0	0		0
3	1101	16040	0	0		0
2	1201	16343	16949	0		0
1	1101	16949	0	0	2	0
3	1101	17252	0	0		0
1	1201	17555	18161	0		0
4	1101	18161	0	0		0
2	1101	18464	0	0		0
4	1201	18767	19373	0		0
2	1101	19373	0	0		0
1	1101	19676	0	0		0
2	1101	19979	0	0		0
1	1101	20283	0	0		0
4	1101	20586	0	0		0
2	1101	20586	0	0		0
3	1101	20889	0	0		0
4	1201	21192	21798	0		0
1	1101	21798	0	0		0
3	1101	22101	0	0		0
1	1201	22404	23010	0		0
4	1101	23010	0	0		0
2	1101	23313	0	0		0
4	1201	23616	24222	0		0
1	1101	24222	0	0		0
3	1101	24222	0	0		0
2	1101	24525	0	0		0
1	1101	24828	0	0		0
2	1101	25131	0	0		0
4	1101	25434	0	0		0
3	1101	25737	0	0		0
4	1201	26040	26646	0		0
1	1101	26646	0	0		0
4	1101	26949	0	0		0
1	1201	27252	27858	0		0
4	1101	27858	0	0		0
1	1101	28161	0	0		0
4	1201	28464	29070	0		0
1	1101	29070	0	0		0
3	1101	29070	0	0		0
2	1101	29373	0	0		0
3	1101	29676	0	0		0
4	1101	29979	0	0		0
3	1101	30283	0	0		0
1	1101	30283	0	0		0
2	1101	30586	0	0		0
1	1201	30889	31495	0		0
4	1101	31495	0	0		0
1	1101	31798	0	0		0
4	1201	32101	32707	0		0
1	1101	32707	0	0		0
4	1101	33010	0	0		0
1	1201	33313	33919	0		0
4	1101	33919	0	0		0
3	1101	34222	0	0		0
2	1101	34525	0	0		0
1	1101	34828	0	0		0
2	1101	35131	0	0		0
3	1101	35434	0	0		0
4	1201	35737	36343	0		0
1	1101	36343	0	0	3	0
3	1101	36646	0	0		0
2	1201	36949	37555	0		0
4	1101	37555	0	0		0
2	1101	37858	0	0		0
3	1201	38161	38767	0		0
1	1101	38767	0	0		0
4	1101	39070	0	0		0
2	1201	39373	39979	0		0
4	1101	39979	0	0		0
2	1101	40283	0	0		0
3	1201	40586	41192	0		0
1	1101	41192	0	0		0
2	1101	41495	0	0		0
4	1101	41495	0	0		0
3	1201	41798	42404	0		0
4	1101	42404	0	0		0
3	1101	42707	0	0		0
1	1101	42707	0	0		0
2	1201	43010	43616	0		0
4	1101	43616	0	0		0
3	1101	43919	0	0		0
2	1101	44222	0	0		0
4	1101	44222	0	0		0
3	1101	44525	0	0		0
2	1101	44828	0	0		0
1	1101	45131	0	0		0
3	1101	45131	0	0		0
2	1201	45434	46040	0		0
4	1101	46040	0	0		0
3	1101	46343	0	0		0
1	1101	46343	0	0		0
2	1201	46646	47252	0		0
1	1101	47252	0	0		0
2	1101	47555	0	0		0
4	1101	47555	0	0		0
3	1201	47858	48464	0		0
4	1101	48464	0	0		0
3	1101	48767	0	0		0
2	1101	49070	0	0		0
4	1101	49070	0	0		0
3	1101	49373	0	0		0
2	1101	49676	0	0		0
1	1101	49979	0	0		0
3	1101	49979	0	0		0
2	1201	50283	50889	0		0
3	1101	50889	0	0		0
2	1101	51192	0	0		0
4	1101	51192	0	0		0
3	1201	51495	52101	0		0
2	1101	52101	0	0		0
1	1101	52404	0	0		0
