音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	285	776	0		0
3	1101	776	0	0		0
4	1101	1056	0	0		0
3	1201	1336	1827	0		0
1	1201	1827	2563	0		0
4	1201	2563	3825	0		0
3	1201	3825	4631	0		0
1	1201	3825	4631	0		0
2	1201	4631	5191	0		0
4	1201	4631	5191	0		0
3	1101	7014	0	0		0
4	1101	7399	0	0		0
1	1101	7750	0	0		0
3	1101	8030	0	0		0
2	1101	8311	0	0		0
4	1101	8591	0	0		0
2	1101	9012	0	0		0
1	1101	9362	0	0		0
2	1101	9677	0	0		0
4	1101	10063	0	0		0
1	1101	10343	0	0		0
3	1101	10694	0	0		0
2	1101	11009	0	0		0
1	1101	11325	0	0		0
3	1101	11640	0	0		0
2	1101	11956	0	0		0
3	1101	12341	0	0		0
4	1101	12621	0	0		0
3	1101	12902	0	0		0
2	1101	13182	0	0		0
3	1101	13463	0	0		0
2	1101	13743	0	0		0
1	1101	14023	0	0		0
2	1101	14304	0	0		0
4	1101	14584	0	0		0
3	1101	14899	0	0		0
2	1101	15145	0	0		0
3	1101	15425	0	0		0
2	1201	15776	17002	0		0
1	1101	17002	0	0		0
2	1101	17318	0	0		0
3	1101	17598	0	0		0
1	1101	17878	0	0		0
4	1101	18159	0	0		0
1	1101	18439	0	0		0
3	1101	18684	0	0		0
1	1101	18965	0	0		0
2	1201	19280	19736	0		0
4	1101	19736	0	0		0
3	1101	20051	0	0		0
2	1101	20367	0	0		0
1	1101	20682	0	0		0
3	1101	20682	0	0		0
2	1101	20998	0	0		0
4	1101	20998	0	0		0
1	1101	21313	0	0		0
3	1101	21313	0	0		0
2	1201	21628	22189	0	2	0
3	1101	22189	0	0		0
4	1101	22470	0	0		0
3	1201	22785	23241	0		0
1	1101	23241	0	0		0
2	1101	23521	0	0		0
3	1201	23836	24362	0		0
4	1101	24362	0	0		0
3	1101	24607	0	0		0
2	1101	25028	0	0		0
4	1101	25028	0	0		0
3	1101	25343	0	0		0
2	1101	25624	0	0		0
3	1101	25869	0	0		0
1	1201	26149	26745	0		0
2	1101	26745	0	0		0
3	1101	27026	0	0		0
4	1101	27306	0	0		0
3	1101	27551	0	0		0
2	1101	27832	0	0		0
3	1101	28112	0	0		0
1	1101	28357	0	0		0
4	1101	28638	0	0		0
1	1101	28883	0	0		0
2	1101	29128	0	0		0
3	1201	29409	29970	0		0
1	1201	29409	29970	0		0
2	1201	29970	30565	0		0
4	1201	29970	30565	0		0
3	1201	30565	31091	0	3	0
2	1101	31091	0	0		0
1	1101	31336	0	0		0
2	1101	31617	0	0		0
3	1101	31897	0	0		0
2	1101	32177	0	0		0
3	1101	32493	0	0		0
1	1201	32808	33299	0		0
2	1101	33299	0	0		0
3	1101	33614	0	0		0
4	1101	33860	0	0		0
3	1101	34140	0	0		0
2	1101	34420	0	0		0
1	1101	34701	0	0		0
3	1201	35051	35612	0		0
2	1101	35612	0	0		0
3	1101	35892	0	0		0
1	1201	36243	36804	0		0
2	1101	36804	0	0		0
3	1101	37084	0	0		0
4	1201	37470	38170	0		0
3	1101	38170	0	0		0
2	1201	38486	39047	0		0
1	1101	39047	0	0		0
3	1101	39047	0	0		0
4	1101	39467	0	0		0
2	1101	39467	0	0		0
3	1101	39853	0	0		0
1	1101	39853	0	0		0
2	1101	40449	0	0		0
4	1101	40764	0	0		0
2	1101	41044	0	0		0
4	1101	41430	0	0		0
1	1101	41745	0	0		0
3	1101	42061	0	0		0
2	1101	42411	0	0		0
4	1201	42656	43182	0		0
2	1101	43182	0	0		0
3	1101	43427	0	0		0
2	1101	43708	0	0		0
1	1101	44023	0	0		0
2	1101	44269	0	0		0
3	1101	44584	0	0		0
2	1101	44934	0	0		0
4	1101	44934	0	0		0
3	1101	45180	0	0		0
2	1101	45530	0	0		0
1	1101	45846	0	0		0
4	1101	46266	0	0		0
1	1101	46652	0	0		0
2	1201	46932	47773	0		0
1	1201	47773	48369	0		0
3	1201	47773	48369	0		0
2	1101	48369	0	0	1	0
4	1101	48369	0	0	1	0
3	1101	48720	0	0		0
1	1101	49035	0	0		0
2	1101	49385	0	0		0
3	1101	49736	0	0		0
2	1201	50086	51558	0		0
3	1101	51558	0	0		0
1	1101	51909	0	0		0
3	1101	52224	0	0		0
2	1201	52575	54467	0		0
3	1101	54467	0	0		0
4	1101	54853	0	0		0
2	1101	54853	0	0		0
3	1101	55343	0	0		0
1	1201	55974	57586	0		0
2	1201	57586	59654	0		0
3	1101	59654	0	0		0
4	1101	60215	0	0		0
1	1101	60670	0	0		0
4	1101	61126	0	0		0
2	1101	61512	0	0		0
4	1101	61897	0	0		0
2	1101	62248	0	0		0
3	1101	62563	0	0		0
1	1101	62878	0	0		0
2	1101	63194	0	0		0
3	1101	63579	0	0		0
2	1101	63895	0	0		0
3	1101	64175	0	0		0
4	1101	64491	0	0		0
3	1101	64806	0	0		0
1	1101	65121	0	0		0
3	1101	65507	0	0		0
2	1101	65787	0	0		0
3	1101	66068	0	0		0
4	1101	66383	0	0		0
3	1201	66699	67540	0		0
2	1201	67540	68556	0		0
1	1101	68556	0	0		0
2	1101	69012	0	0		0
3	1101	69362	0	0		0
4	1101	69677	0	0		0
3	1101	69958	0	0		0
2	1101	70203	0	0		0
1	1101	70519	0	0		0
2	1101	70834	0	0		0
3	1101	71114	0	0		0
4	1101	71395	0	0		0
3	1101	71675	0	0		0
1	1101	71956	0	0		0
2	1101	72236	0	0		0
3	1101	72516	0	0		0
4	1101	72762	0	0		0
2	1101	73007	0	0		0
3	1101	73287	0	0		0
2	1101	73568	0	0		0
1	1101	73848	0	0		0
2	1101	74128	0	0		0
3	1101	74409	0	0		0
4	1101	74724	0	0		0
2	1101	75005	0	0		0
3	1101	75285	0	0		0
1	1101	75285	0	0		0
4	1101	75565	0	0		0
3	1101	75811	0	0		0
1	1101	76126	0	0		0
3	1201	76442	77388	0		0
