音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	211	0	0		0
4	1101	829	0	0		0
1	1101	1448	0	0		0
4	1201	1912	2685	0		0
1	1101	2685	0	0		0
3	1101	3304	0	0		0
1	1101	3922	0	0		0
3	1201	4386	5159	0		0
4	1101	5159	0	0		0
3	1101	5778	0	0		0
2	1101	6396	0	0		0
1	1201	6860	7634	0		0
2	1101	7634	0	0		0
4	1101	8252	0	0		0
2	1101	8871	0	0		0
4	1101	9335	0	0		0
2	1101	9798	0	0		0
1	1101	10108	0	0	2	0
3	1101	10108	0	0	2	0
2	1101	10417	0	0		0
3	1101	10726	0	0		0
2	1101	11036	0	0		0
3	1101	11345	0	0		0
2	1201	11654	12273	0		0
4	1101	12273	0	0		0
3	1101	12582	0	0		0
1	1101	12582	0	0		0
2	1101	12891	0	0		0
3	1101	13201	0	0		0
2	1101	13510	0	0		0
3	1101	13819	0	0		0
2	1201	14128	15056	0		0
1	1101	15056	0	0		0
3	1101	15056	0	0		0
2	1101	15365	0	0		0
3	1101	15675	0	0		0
4	1101	15984	0	0		0
3	1101	16293	0	0		0
2	1201	16603	17221	0		0
3	1101	17221	0	0		0
2	1101	17530	0	0		0
4	1101	17530	0	0		0
3	1101	17840	0	0		0
2	1101	18149	0	0		0
3	1101	18458	0	0		0
1	1101	18768	0	0		0
2	1101	19077	0	0		0
1	1201	19386	20005	0		0
2	1101	20005	0	0		0
4	1101	20005	0	0		0
3	1101	20314	0	0		0
4	1101	20623	0	0		0
3	1101	20932	0	0		0
2	1101	21242	0	0		0
3	1101	21551	0	0		0
2	1101	21860	0	0		0
3	1201	22170	22788	0		0
1	1101	22788	0	0		0
2	1101	23097	0	0		0
3	1101	23407	0	0		0
4	1101	23716	0	0		0
3	1101	24025	0	0		0
2	1101	24335	0	0		0
3	1101	24644	0	0		0
1	1101	24644	0	0		0
4	1101	25262	0	0		0
2	1101	25572	0	0		0
3	1101	25881	0	0		0
2	1101	26190	0	0		0
1	1101	26499	0	0		0
2	1101	26809	0	0		0
1	1101	27118	0	0		0
4	1201	27427	28046	0		0
1	1201	28046	28664	0		0
4	1201	28664	29283	0		0
1	1201	29283	29902	0		0
2	1101	29902	0	0		0
4	1101	29902	0	0		0
3	1101	30211	0	0		0
4	1101	30520	0	0		0
3	1101	30829	0	0		0
1	1101	31139	0	0		0
2	1101	31448	0	0		0
1	1101	31757	0	0		0
2	1101	32067	0	0		0
1	1101	32376	0	0		0
3	1101	32376	0	0		0
2	1201	32685	33613	0		0
4	1101	33613	0	0		0
3	1101	33922	0	0		0
4	1101	34231	0	0		0
3	1101	34541	0	0		0
2	1101	34850	0	0		0
4	1101	34850	0	0		0
3	1101	35159	0	0		0
1	1101	35469	0	0		0
3	1101	35778	0	0		0
1	1101	36087	0	0		0
4	1101	36396	0	0		0
2	1101	36706	0	0		0
4	1101	37015	0	0		0
1	1201	37324	37943	0		0
4	1201	37943	38561	0		0
1	1201	38561	39180	0		0
4	1201	39180	39798	0		0
1	1101	39798	0	0	3	0
3	1101	39798	0	0	3	0
2	1101	40417	0	0		0
3	1101	40726	0	0		0
2	1101	41036	0	0		0
4	1101	41345	0	0		0
3	1101	41654	0	0		0
4	1101	41963	0	0		0
1	1101	42273	0	0		0
2	1101	42582	0	0		0
1	1201	42891	43510	0		0
4	1101	43510	0	0		0
3	1101	43819	0	0		0
4	1201	44128	44747	0		0
2	1201	44747	45365	0		0
1	1101	45365	0	0		0
3	1101	45365	0	0		0
2	1101	45675	0	0		0
4	1101	45984	0	0		0
3	1101	46293	0	0		0
2	1101	46603	0	0		0
1	1101	46912	0	0		0
3	1101	47221	0	0		0
4	1101	47530	0	0		0
2	1101	47840	0	0		0
3	1101	48149	0	0		0
1	1101	48458	0	0		0
2	1101	48768	0	0		0
4	1201	49077	49695	0		0
2	1101	49695	0	0		0
1	1201	50314	50932	0		0
2	1201	50932	51551	0		0
3	1201	51551	52170	0		0
2	1101	52170	0	0		0
1	1101	52479	0	0		0
3	1101	52788	0	0		0
1	1101	53097	0	0		0
3	1101	53407	0	0		0
1	1101	53716	0	0		0
3	1201	54025	54644	0		0
1	1201	54644	55262	0		0
2	1201	55262	55881	0		0
4	1201	55881	56499	0		0
3	1201	56499	57118	0		0
1	1201	57118	58355	0		0
4	1201	58355	59592	0		0
1	1101	59592	0	0	1	0
3	1101	59592	0	0	1	0
2	1101	59902	0	0		0
3	1101	60211	0	0		0
2	1101	60520	0	0		0
4	1201	60829	61448	0		0
3	1201	61448	62067	0		0
1	1101	62067	0	0		0
2	1101	62376	0	0		0
1	1101	62685	0	0		0
3	1101	62994	0	0		0
4	1201	63304	63922	0		0
3	1101	63922	0	0		0
2	1201	64231	64850	0		0
1	1201	64850	65469	0		0
4	1201	65469	66396	0		0
2	1101	66396	0	0		0
1	1101	66706	0	0		0
2	1101	67015	0	0		0
1	1101	67324	0	0		0
4	1201	67634	68252	0		0
1	1201	68252	68871	0		0
4	1201	68871	69489	0		0
1	1201	69489	70108	0		0
4	1101	70108	0	0		0
3	1101	70417	0	0		0
4	1201	70726	71345	0		0
3	1201	71345	71963	0		0
2	1101	71963	0	0		0
1	1101	72273	0	0		0
2	1101	72582	0	0		0
3	1101	72891	0	0		0
4	1201	73201	73819	0		0
3	1201	73819	74438	0		0
2	1201	74438	75056	0		0
1	1201	75056	75675	0		0
3	1101	75675	0	0		0
4	1101	75984	0	0		0
2	1101	76293	0	0		0
3	1101	76603	0	0		0
1	1101	76912	0	0		0
2	1101	77221	0	0		0
1	1101	77530	0	0		0
2	1101	77840	0	0		0
3	1201	78149	78768	0		0
1	1201	78149	78768	0		0
2	1201	78768	79386	0		0
4	1201	78768	79386	0		0
1	1201	79386	80005	0		0
3	1201	79386	80005	0		0
