音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	311	0	0		0
4	1101	805	0	0		0
2	1101	1270	0	0		0
3	1101	1764	0	0		0
4	1101	2229	0	0		0
1	1101	2695	0	0		0
2	1101	3160	0	0		0
3	1101	3654	0	0		0
2	1101	4090	0	0		0
4	1101	4555	0	0		0
3	1201	5020	5950	0		0
2	1201	5950	6735	0		0
4	1201	5950	6735	0		0
1	1101	6735	0	0		0
2	1101	6997	0	0		0
4	1101	7229	0	0		0
3	1101	7462	0	0		0
2	1101	7695	0	0		0
1	1201	7956	8654	0	2	0
2	1101	8654	0	0		0
3	1101	8916	0	0		0
4	1101	9148	0	0		0
1	1101	9381	0	0		0
2	1101	9613	0	0		0
1	1201	9875	10602	0		0
2	1101	10602	0	0		0
1	1101	10834	0	0		0
2	1101	11067	0	0		0
4	1101	11299	0	0		0
3	1101	11532	0	0		0
1	1201	11793	12491	0		0
2	1101	12491	0	0		0
3	1101	12753	0	0		0
4	1101	12985	0	0		0
3	1101	13218	0	0		0
2	1101	13450	0	0		0
3	1201	13712	14410	0		0
1	1101	14410	0	0		0
4	1101	14642	0	0		0
2	1101	14875	0	0		0
3	1101	15136	0	0		0
1	1101	15369	0	0		0
2	1201	15631	16328	0		0
3	1101	16328	0	0		0
4	1101	16590	0	0		0
3	1101	16823	0	0		0
2	1101	17084	0	0		0
3	1101	17317	0	0		0
1	1201	17549	18247	0		0
4	1101	18247	0	0		0
3	1101	18509	0	0		0
4	1101	18741	0	0		0
3	1101	19003	0	0		0
2	1101	19235	0	0		0
1	1201	19468	20195	0		0
3	1101	20195	0	0		0
4	1101	20427	0	0		0
3	1101	20660	0	0		0
2	1101	20921	0	0		0
4	1101	21154	0	0		0
2	1201	21416	22346	0		0
3	1101	22346	0	0		0
1	1101	22607	0	0		0
4	1101	22840	0	0		0
3	1101	23073	0	0		0
4	1201	23334	24293	0		0
3	1201	24293	24759	0		0
2	1201	24759	25253	0		0
1	1201	25253	26677	0		0
3	1201	25253	26677	0		0
2	1201	26677	27200	0		0
3	1201	27200	28102	0		0
2	1101	28102	0	0		0
1	1101	28363	0	0		0
4	1201	28596	29555	0		0
3	1201	29555	30020	0		0
1	1101	30020	0	0		0
2	1101	30282	0	0		0
3	1101	30543	0	0		0
2	1101	30776	0	0		0
4	1201	31009	32433	0		0
3	1201	32433	32927	0		0
2	1201	32927	34381	0		0
3	1201	34381	34875	0		0
1	1201	34875	35369	0		0
2	1201	35369	35834	0		0
3	1201	35834	36270	0		0
4	1201	36270	36764	0		0
3	1201	36764	37520	0		0
1	1201	36764	37520	0		0
2	1101	37520	0	0		0
3	1101	37782	0	0		0
2	1101	38014	0	0		0
1	1101	38276	0	0		0
3	1101	38538	0	0		0
4	1201	38741	39468	0	3	0
3	1101	39468	0	0		0
2	1101	39729	0	0		0
3	1101	39962	0	0		0
2	1101	40224	0	0		0
1	1101	40456	0	0		0
2	1201	40718	41416	0		0
4	1101	41416	0	0		0
3	1101	41677	0	0		0
4	1101	41910	0	0		0
3	1101	42142	0	0		0
2	1101	42375	0	0		0
1	1201	42636	43596	0		0
3	1101	43596	0	0		0
4	1101	43799	0	0		0
3	1101	44032	0	0		0
2	1101	44293	0	0		0
4	1201	44555	45282	0		0
1	1101	45282	0	0		0
3	1101	45485	0	0		0
2	1101	45718	0	0		0
4	1101	45950	0	0		0
2	1101	46183	0	0		0
1	1201	46416	47113	0		0
3	1101	47113	0	0		0
4	1101	47375	0	0		0
3	1101	47636	0	0		0
2	1101	47898	0	0		0
3	1101	48131	0	0		0
1	1201	48363	49061	0		0
2	1101	49061	0	0		0
4	1101	49293	0	0		0
3	1101	49555	0	0		0
2	1101	49817	0	0		0
3	1101	50049	0	0		0
1	1201	50282	50776	0		0
2	1201	50776	51212	0		0
3	1101	51212	0	0		0
1	1101	51445	0	0		0
4	1101	51706	0	0		0
2	1101	51939	0	0		0
3	1201	52171	53160	0		0
1	1101	53160	0	0		0
4	1101	53392	0	0		0
3	1101	53625	0	0		0
2	1101	53886	0	0		0
1	1201	54119	54613	0		0
2	1201	54613	55078	0		0
3	1201	55078	55543	0		0
4	1201	55543	56067	0		0
3	1201	56067	57491	0		0
2	1201	57491	58014	0		0
4	1201	57491	58014	0		0
3	1201	58014	58974	0		0
1	1201	58014	58974	0		0
2	1201	58974	59904	0		0
3	1201	59904	60631	0		0
2	1101	60631	0	0		0
4	1101	60863	0	0		0
2	1101	61096	0	0		0
3	1101	61357	0	0		0
1	1101	61590	0	0		0
3	1201	61852	63305	0		0
1	1201	63305	63799	0		0
2	1201	63799	64759	0		0
3	1201	64759	65747	0		0
4	1201	65747	66416	0		0
3	1101	66416	0	0		0
2	1101	66648	0	0		0
1	1101	66881	0	0		0
3	1101	67171	0	0		0
2	1201	67375	67985	0		0
