音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	452	1390	0		0
1	1201	1390	2327	0		0
3	1201	2327	3265	0		0
4	1201	3265	4202	0		0
1	1201	4202	5140	0		0
2	1201	5140	5843	0		0
4	1101	5843	0	0		0
3	1101	6077	0	0		0
2	1101	6312	0	0		0
3	1101	6546	0	0		0
4	1101	6780	0	0		0
3	1201	7015	7952	0		0
1	1101	7952	0	0		0
3	1201	8187	8890	0		0
2	1201	8890	9827	0		0
4	1101	9827	0	0		0
2	1201	10062	10765	0		0
1	1201	10765	11702	0		0
4	1101	11702	0	0		0
2	1201	11937	12640	0		0
3	1201	12640	13343	0		0
1	1101	13343	0	0		0
3	1101	13577	0	0		0
1	1101	13812	0	0		0
3	1101	14046	0	0		0
1	1101	14280	0	0		0
3	1201	14515	15452	0		0
2	1201	15452	16390	0	2	0
1	1201	16390	17327	0		0
4	1101	17327	0	0		0
3	1101	17796	0	0		0
2	1201	18265	19202	0		0
4	1101	19202	0	0		0
2	1101	19437	0	0		0
4	1101	19671	0	0		0
2	1101	19905	0	0		0
1	1101	20140	0	0		0
3	1101	20374	0	0		0
1	1101	20608	0	0		0
4	1101	21077	0	0		0
3	1101	21312	0	0		0
4	1101	21546	0	0		0
2	1101	21780	0	0		0
3	1101	22015	0	0		0
1	1201	22249	22952	0		0
4	1101	22952	0	0		0
2	1101	22952	0	0		0
3	1101	23187	0	0		0
2	1101	23655	0	0		0
3	1101	23890	0	0		0
2	1101	24124	0	0		0
1	1101	24593	0	0		0
3	1101	24827	0	0		0
1	1101	25062	0	0		0
3	1101	25296	0	0		0
2	1101	25530	0	0		0
3	1201	25765	26702	0		0
1	1101	26702	0	0		0
2	1101	27171	0	0		0
3	1101	27640	0	0		0
2	1101	28108	0	0		0
1	1101	28577	0	0		0
3	1101	28577	0	0		0
2	1101	29046	0	0		0
1	1201	29515	30452	0		0
3	1201	29515	30452	0		0
2	1101	30452	0	0		0
4	1101	30452	0	0		0
3	1101	30921	0	0		0
2	1101	31390	0	0		0
3	1101	31858	0	0		0
1	1101	32327	0	0		0
3	1101	32796	0	0		0
4	1101	33265	0	0		0
3	1101	33733	0	0		0
2	1101	34202	0	0		0
4	1101	34202	0	0		0
3	1101	34671	0	0		0
2	1101	35140	0	0		0
4	1101	35140	0	0		0
3	1101	35608	0	0		0
2	1201	36077	37952	0		0
4	1201	36077	37952	0		0
1	1201	37952	38890	0	3	0
2	1101	38890	0	0		0
3	1101	39358	0	0		0
4	1201	39827	40765	0		0
3	1101	40765	0	0		0
2	1101	41233	0	0		0
1	1101	41702	0	0		0
3	1101	41702	0	0		0
2	1101	42171	0	0		0
4	1101	42640	0	0		0
3	1101	43108	0	0		0
2	1201	43577	44515	0		0
3	1201	44515	45452	0		0
2	1101	45452	0	0		0
4	1101	45452	0	0		0
3	1101	45921	0	0		0
2	1201	46390	47327	0		0
1	1201	47327	48265	0		0
2	1101	48265	0	0		0
4	1101	48733	0	0		0
1	1101	49202	0	0		0
3	1101	49202	0	0		0
2	1101	49671	0	0		0
3	1101	50140	0	0		0
2	1101	50608	0	0		0
1	1201	51077	52483	0		0
3	1201	51077	52483	0		0
2	1101	52483	0	0		0
4	1101	52483	0	0		0
3	1201	52952	53890	0	1	0
2	1201	53890	54827	0		0
1	1101	54827	0	0		0
3	1101	55062	0	0		0
2	1101	55296	0	0		0
3	1101	55530	0	0		0
2	1201	55765	56702	0		0
1	1101	56702	0	0		0
3	1101	56702	0	0		0
2	1101	57171	0	0		0
1	1101	57640	0	0		0
3	1101	57640	0	0		0
2	1101	58108	0	0		0
3	1101	58577	0	0		0
4	1101	59046	0	0		0
3	1101	59515	0	0		0
2	1101	59983	0	0		0
1	1101	60452	0	0		0
3	1101	60452	0	0		0
2	1101	60921	0	0		0
3	1101	61390	0	0		0
1	1101	61390	0	0		0
2	1101	61858	0	0		0
4	1101	62327	0	0		0
2	1101	62562	0	0		0
4	1101	62796	0	0		0
2	1101	63030	0	0		0
4	1201	63265	64202	0		0
1	1101	64202	0	0		0
3	1101	64437	0	0		0
1	1101	64671	0	0		0
3	1101	64905	0	0		0
1	1101	65140	0	0		0
3	1101	65374	0	0		0
1	1101	65608	0	0		0
4	1101	66077	0	0		0
2	1101	66312	0	0		0
4	1101	66546	0	0		0
2	1101	66780	0	0		0
4	1201	67015	67952	0		0
3	1201	67952	68890	0		0
2	1101	68890	0	0		0
