音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1201	196	713	0		0
2	1201	713	1230	0		0
4	1101	1230	0	0		0
3	1101	1489	0	0		0
4	1101	1747	0	0		0
3	1101	2006	0	0		0
2	1201	2265	2782	0		0
4	1201	2782	3299	0		0
1	1201	3299	3816	0		0
4	1201	3816	4333	0		0
1	1201	4333	4851	0		0
3	1201	4333	4851	0		0
2	1201	4851	5368	0		0
3	1101	5368	0	0		0
4	1101	5627	0	0		0
2	1101	5885	0	0		0
3	1101	6144	0	0		0
1	1201	6402	6920	0		0
2	1101	6920	0	0		0
3	1101	7178	0	0		0
2	1201	7437	7954	0		0
4	1201	7954	8471	0		0
1	1101	8471	0	0		0
3	1101	8471	0	0		0
2	1101	8730	0	0		0
3	1101	8989	0	0		0
1	1101	9247	0	0		0
2	1101	9506	0	0		0
1	1201	9765	10540	0		0
2	1101	10540	0	0		0
4	1101	10799	0	0		0
3	1101	11058	0	0		0
4	1101	11316	0	0		0
3	1101	11575	0	0		0
4	1201	11833	12609	0		0
2	1101	12609	0	0		0
1	1101	12868	0	0		0
4	1101	13127	0	0		0
1	1101	13385	0	0		0
4	1201	13644	14161	0		0
1	1101	14161	0	0		0
2	1101	14420	0	0		0
3	1201	14678	15196	0		0
4	1201	15196	15713	0		0
2	1201	15713	16230	0		0
3	1101	16230	0	0		0
1	1101	16489	0	0		0
4	1101	16747	0	0		0
3	1101	17006	0	0		0
2	1101	17265	0	0		0
3	1101	17523	0	0		0
2	1201	17782	18299	0		0
4	1201	18299	18816	0		0
1	1101	18816	0	0		0
3	1101	18816	0	0		0
2	1101	19075	0	0		0
3	1101	19333	0	0		0
2	1101	19592	0	0		0
3	1201	19851	20368	0		0
4	1201	20368	20885	0		0
1	1101	20885	0	0		0
3	1101	20885	0	0		0
2	1101	21144	0	0		0
1	1101	21402	0	0		0
3	1101	21661	0	0		0
2	1101	21920	0	0		0
4	1101	22178	0	0		0
3	1101	22437	0	0		0
2	1201	22696	23471	0		0
4	1201	22696	23471	0		0
1	1201	23471	23989	0		0
2	1201	23989	24506	0		0
3	1101	24506	0	0		0
4	1101	24765	0	0		0
3	1101	25023	0	0		0
1	1101	25023	0	0		0
2	1101	25411	0	0		0
3	1101	25799	0	0		0
4	1201	26058	26575	0		0
3	1201	26575	27092	0		0
1	1101	27092	0	0		0
3	1101	27480	0	0		0
1	1101	27868	0	0		0
3	1201	28127	28644	0		0
2	1101	28644	0	0		0
4	1101	28644	0	0		0
3	1101	29161	0	0		0
