音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1101	436	0	0		0
1	1101	436	0	0		0
4	1101	868	0	0		0
2	1101	1299	0	0		0
3	1101	1731	0	0		0
1	1101	2163	0	0		0
4	1101	2594	0	0		0
3	1101	3026	0	0		0
2	1101	3458	0	0		0
1	1101	3889	0	0		0
3	1101	3889	0	0		0
4	1101	4321	0	0		0
2	1101	4753	0	0		0
3	1101	5184	0	0		0
1	1101	5616	0	0		0
4	1101	6047	0	0		0
3	1101	6479	0	0		0
2	1101	6911	0	0		0
1	1101	7342	0	0		0
3	1101	7342	0	0		0
2	1101	7774	0	0		0
4	1101	8206	0	0		0
2	1101	8637	0	0		0
4	1101	9069	0	0		0
3	1101	9501	0	0		0
1	1101	9932	0	0		0
3	1101	10364	0	0		0
1	1101	10796	0	0		0
3	1101	11227	0	0		0
2	1101	11659	0	0		0
4	1101	12091	0	0		0
1	1201	12522	14249	0		0
3	1201	12522	14249	0		0
2	1101	14249	0	0	2	0
4	1101	14681	0	0		0
2	1201	14896	15544	0		0
1	1101	15544	0	0		0
3	1101	15976	0	0		0
2	1101	16407	0	0		0
1	1101	16839	0	0		0
2	1201	17270	17702	0		0
1	1101	17702	0	0		0
3	1101	17702	0	0		0
4	1101	18134	0	0		0
1	1201	18350	18781	0		0
2	1101	18781	0	0		0
3	1101	18997	0	0		0
4	1101	19429	0	0		0
1	1101	19860	0	0		0
4	1101	20292	0	0		0
2	1201	20724	21155	0		0
3	1101	21155	0	0		0
1	1101	21371	0	0		0
3	1101	21587	0	0		0
1	1101	21803	0	0		0
3	1101	22235	0	0		0
4	1101	22450	0	0		0
3	1101	22666	0	0		0
1	1101	23098	0	0		0
4	1101	23314	0	0		0
1	1101	23529	0	0		0
4	1101	23745	0	0		0
2	1101	23961	0	0		0
4	1101	24177	0	0		0
3	1101	24609	0	0		0
4	1101	25040	0	0		0
2	1201	25256	25904	0		0
1	1101	25904	0	0		0
4	1101	26119	0	0		0
2	1101	26551	0	0		0
3	1101	26767	0	0		0
1	1101	26983	0	0		0
4	1101	27199	0	0		0
2	1101	27630	0	0		0
1	1101	28062	0	0	3	0
3	1101	28062	0	0	3	0
4	1101	28494	0	0		0
2	1201	28709	29141	0		0
4	1101	29141	0	0		0
3	1101	29357	0	0		0
4	1101	29573	0	0		0
2	1101	29788	0	0		0
1	1101	30220	0	0		0
2	1101	30652	0	0		0
3	1201	31083	31515	0		0
1	1101	31515	0	0		0
2	1101	31947	0	0		0
4	1101	32163	0	0		0
3	1101	32594	0	0		0
2	1101	32810	0	0		0
4	1101	33026	0	0		0
2	1101	33242	0	0		0
1	1101	33673	0	0		0
2	1101	34105	0	0		0
1	1101	34537	0	0		0
2	1101	34968	0	0		0
4	1101	34968	0	0		0
3	1101	35400	0	0		0
2	1101	35616	0	0		0
1	1101	36047	0	0		0
3	1101	36263	0	0		0
1	1101	36479	0	0		0
3	1101	36911	0	0		0
2	1101	37127	0	0		0
3	1101	37558	0	0		0
4	1201	37990	38422	0		0
1	1101	38422	0	0		0
2	1101	38637	0	0		0
3	1101	38853	0	0		0
4	1201	39069	39717	0		0
1	1101	39717	0	0		0
2	1201	39932	40364	0		0
3	1101	40364	0	0		0
4	1101	40580	0	0		0
1	1101	40796	0	0		0
4	1101	41012	0	0		0
1	1101	41227	0	0		0
4	1101	41443	0	0		0
1	1201	41875	42738	0		0
2	1201	42738	43386	0		0
3	1101	43386	0	0		0
4	1201	43601	44465	0		0
3	1101	44465	0	0		0
1	1101	44896	0	0		0
3	1101	45328	0	0		0
4	1201	45760	46623	0		0
3	1101	46623	0	0		0
1	1101	47055	0	0		0
4	1101	47486	0	0		0
3	1201	47918	48565	0		0
1	1101	48565	0	0		0
2	1201	48781	49645	0		0
4	1201	49645	50724	0		0
3	1101	51155	0	0		0
2	1201	51371	52019	0		0
3	1101	52019	0	0		0
1	1201	52235	53529	0		0
2	1101	53961	0	0		0
3	1201	54393	55256	0		0
2	1101	55256	0	0		0
1	1101	55688	0	0	1	0
3	1101	55688	0	0	1	0
2	1101	56119	0	0		0
3	1201	56551	57414	0		0
2	1101	57414	0	0		0
3	1101	57846	0	0		0
1	1101	58278	0	0		0
4	1101	58494	0	0		0
1	1101	58709	0	0		0
4	1101	58925	0	0		0
3	1101	59141	0	0		0
2	1101	59573	0	0		0
4	1201	60004	60868	0		0
3	1101	60868	0	0		0
4	1101	61299	0	0		0
3	1101	61731	0	0		0
1	1101	61947	0	0		0
4	1101	62163	0	0		0
2	1101	62378	0	0		0
1	1101	62594	0	0		0
3	1101	62594	0	0		0
2	1101	63026	0	0		0
4	1201	63458	64321	0		0
3	1101	64321	0	0		0
4	1101	64753	0	0		0
1	1101	65184	0	0		0
3	1101	65400	0	0		0
2	1101	65616	0	0		0
4	1101	65832	0	0		0
2	1101	66047	0	0		0
1	1201	66479	67558	0		0
3	1101	67558	0	0		0
4	1201	67774	68637	0		0
3	1101	68637	0	0		0
2	1101	69069	0	0		0
3	1201	69501	71227	0	2	0
1	1201	69501	71227	0	2	0
2	1101	71227	0	0		0
3	1101	71659	0	0		0
4	1101	72091	0	0		0
3	1101	72522	0	0		0
2	1201	72954	74681	0		0
4	1201	72954	74681	0		0
3	1101	74681	0	0		0
1	1101	75112	0	0		0
3	1101	75544	0	0		0
2	1101	75976	0	0		0
3	1201	76407	77270	0		0
1	1201	77270	78997	0		0
3	1101	78997	0	0		0
4	1101	79213	0	0		0
3	1101	79429	0	0		0
4	1101	79645	0	0		0
3	1201	79860	81155	0		0
1	1201	79860	81155	0		0
4	1201	81155	82450	0		0
2	1201	81155	82450	0		0
