音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	513	0	0		0
3	1101	763	0	0		0
2	1101	1013	0	0		0
3	1101	1263	0	0		0
1	1101	1513	0	0		0
3	1101	1763	0	0		0
2	1201	2013	2513	0		0
1	1101	2513	0	0		0
3	1101	2513	0	0		0
2	1101	2763	0	0		0
4	1101	3013	0	0		0
2	1101	3263	0	0		0
3	1101	3513	0	0		0
1	1101	3763	0	0		0
3	1201	4013	4513	0		0
1	1101	4513	0	0		0
2	1101	4763	0	0		0
3	1101	5013	0	0		0
2	1101	5263	0	0		0
4	1101	5513	0	0		0
3	1101	5763	0	0		0
1	1101	6013	0	0		0
3	1101	6263	0	0		0
2	1201	6513	7513	0		0
4	1201	7513	8013	0		0
3	1201	8013	8513	0		0
2	1201	8513	9513	0		0
1	1201	9513	10013	0		0
3	1201	10013	10513	0		0
4	1101	10513	0	0		0
2	1101	10513	0	0		0
3	1101	10763	0	0		0
2	1101	11013	0	0		0
3	1101	11263	0	0		0
1	1101	11513	0	0		0
3	1101	11763	0	0		0
2	1101	12013	0	0		0
4	1101	12263	0	0		0
2	1101	12513	0	0		0
3	1101	12763	0	0		0
1	1101	13013	0	0		0
3	1101	13263	0	0		0
2	1201	13513	14013	0		0
3	1201	14013	14513	0		0
1	1201	14013	14513	0		0
2	1101	14513	0	0	2	0
4	1101	14763	0	0		0
3	1101	15013	0	0		0
2	1101	15263	0	0		0
4	1101	15513	0	0		0
1	1101	15763	0	0		0
3	1201	16013	16513	0		0
4	1201	16513	17013	0		0
2	1101	17013	0	0		0
3	1101	17263	0	0		0
1	1101	17513	0	0		0
3	1101	17763	0	0		0
2	1201	18013	18513	0		0
3	1101	18513	0	0		0
4	1101	18763	0	0		0
2	1101	19013	0	0		0
3	1101	19263	0	0		0
1	1101	19513	0	0		0
3	1101	19763	0	0		0
2	1201	20013	20513	0		0
1	1201	20513	21513	0		0
2	1101	21513	0	0		0
3	1101	21763	0	0		0
4	1201	22013	22513	0		0
3	1201	22513	23013	0		0
1	1101	23013	0	0		0
3	1101	23263	0	0		0
2	1101	23513	0	0		0
4	1101	23763	0	0		0
3	1201	24013	24513	0		0
1	1201	24513	25013	0		0
2	1101	25013	0	0		0
3	1101	25263	0	0		0
2	1101	25513	0	0		0
4	1101	25763	0	0		0
2	1201	26013	26513	0		0
1	1201	26513	27013	0		0
4	1101	27013	0	0		0
2	1101	27263	0	0		0
3	1101	27513	0	0		0
2	1101	27763	0	0		0
1	1201	28013	28513	0		0
2	1201	28513	29013	0		0
4	1101	29013	0	0		0
3	1101	29263	0	0		0
2	1101	29513	0	0		0
3	1101	29763	0	0		0
1	1101	30013	0	0		0
3	1101	30263	0	0		0
2	1101	30513	0	0		0
4	1101	30763	0	0		0
2	1101	31013	0	0		0
3	1101	31263	0	0		0
1	1101	31513	0	0		0
3	1101	31763	0	0		0
2	1101	32013	0	0		0
4	1101	32263	0	0		0
3	1201	32513	34013	0		0
